id,name,revives,medicalitemsused,bloodwithdrawn,hospital,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,racingpointsearned,raceswon,jailed,peoplebusted,peoplebought,auctionswon,bazaarcustomers,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,dumpfinds,candyused,alcoholused,energydrinkused,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,attackswon,attacksdraw,attacksassisted,yourunaway,attackcriticalhits,attacksstealthed,attackslost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,update
2559571,Oook,0,61,0,5,15,1219,1,635,24,0,143,27,12,255,0,0,11,0,0,134,2,95,1,1,0,14,0,0,0,4,40,75,8,0,0,0,0,0,0,0,5,0,0,0,246,3,1,0,181,0,1,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
2559695,Darc22,0,539,389,136,3227,0,15,0,1,0,0,0,5,0,0,0,0,0,8,306,0,0,9,5,12,0,35,0,0,0,0,643,0,0,484,0,0,0,1,0,1,0,1,0,374,0,9,0,121,73,10,240,0,0,0,0,0,0,0,2,12,2025-06-29T12:10:03.285444Z
2559926,Fultonator,0,38,0,32,0,2,12,608,73,409,0,0,1,8,0,0,0,0,0,33,28,0,10,4,0,0,0,0,0,1,0,77,5,0,7,0,1,0,0,0,6,1,1,0,73,0,8,0,57,12,2,0,0,0,0,0,0,0,0,3,59,2025-06-29T12:10:03.285444Z
2560070,Barabashow,0,547,482,52,0,429,45,0,516,287,154,28,5,1,0,5,0,0,0,85,1,0,6,0,0,16,0,0,0,0,0,634,0,0,0,0,1,0,49,1,9,0,3,0,105,3,7,0,107,15,8,0,0,0,0,0,0,0,0,1,75,2025-06-29T12:10:03.285444Z
2560468,Rida865444,0,13,0,16,23,226,27,27,3,0,33,7,1,0,0,0,17,0,0,0,4,0,1,0,2,6,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,3,0,0,20,4,10,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2560600,Elvishtra,0,31,16,23,2,3,0,4,519,922,57,8,3,0,0,0,0,0,0,40,0,107,1,0,12,0,0,0,0,1,0,600,0,0,0,0,0,0,19,0,5,3,0,0,157,0,0,0,139,11,0,0,0,0,0,0,0,0,0,0,73,2025-06-29T12:10:03.285444Z
2560759,XTR3M1ST,0,689,567,64,37,417,139,1373,54,237,12,1,82,163,855,0,17,0,0,10,26,0,16,1,15,399,35,8,6,1,438,344,48,1,4,0,143,0,0,1,4,1,5,2,516,0,85,0,266,410,31,1,0,1,1,1,5,1,21,2,56,2025-06-29T12:10:03.285444Z
2560761,Rudy_Helsing,0,61,0,32,0,345,839,2,1,0,0,0,5,0,0,0,70,0,0,51,15,0,0,0,45,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,8,0,0,0,103,5,15,0,120,14,13,0,0,0,0,0,0,0,0,1,66,2025-06-29T12:10:03.285444Z
2561579,Resurrector00,0,399,3,52,0,3362,2,0,0,0,79,30,8,12,0,0,4,0,0,42,0,6,0,15,29,4,17,0,0,1,97,68,0,0,0,0,0,0,0,0,1,0,0,0,113,1,11,4,117,66,9,0,0,0,0,0,0,0,0,1,28,2025-06-29T12:10:03.285444Z
2563226,DarkLightCrusaD,1,67,12,23,6,241,606,135,27,728,6,1,4,0,0,0,0,0,0,29,0,0,0,0,49,1,3,0,1,5,0,353,0,0,1,0,0,0,0,1,2,0,0,0,82,3,0,0,87,39,16,1,0,0,0,0,0,0,0,0,46,2025-06-29T12:10:03.285444Z
2563518,Heca,0,303,256,21,14,1,0,1103,369,5,46,13,5,138,0,0,0,0,7,32,0,0,0,4,4,56,17,2,0,0,0,12,336,0,0,0,0,0,1,0,5,44,0,2,120,1,5,0,105,10,4,0,0,0,0,0,0,0,0,1,68,2025-06-29T12:10:03.285444Z
2563735,MMAYHEM,5,36,0,57,5,152,0,65,0,659,3,8,3,0,0,0,11,0,0,15,0,3,0,0,0,128,8,0,4,0,455,0,0,0,1,0,0,0,0,0,1,0,0,0,157,1,0,0,88,134,10,0,2,0,1,0,0,0,0,0,23,2025-06-29T12:10:03.285444Z
2563870,Ruan,0,41,0,15,0,27,0,283,354,220,0,3,12,41,0,0,8,61,0,0,0,14,0,5,0,0,0,0,2,0,0,57,1,0,0,0,0,0,0,0,1,0,0,0,81,0,7,6,71,4,4,0,0,0,0,0,0,0,0,0,59,2025-06-29T12:10:03.285444Z
2566015,Exotic_Angel,3,168,23,76,809,138,0,435,502,0,0,23,12,100,40,1,0,0,1,11,13,0,0,17,14,12,2,9,3,0,9,17,22,4,0,0,1,0,2,19,7,0,0,0,82,2,5,5,75,53,25,0,0,0,0,0,0,0,17,0,69,2025-06-29T12:10:03.285444Z
2567682,VI0LENTpacifist,0,365,59,233,0,405,272,118,7,443,19,1,8,0,0,0,1,0,0,1,1,159,0,0,186,5,0,0,1,4,0,303,10,0,1,0,1,0,0,1,7,0,0,0,349,2,23,0,146,183,11,0,0,0,0,0,0,0,0,1,64,2025-06-29T12:10:03.285444Z
2569218,-Rob,0,162,0,43,0,404,40,1064,142,17,249,44,5,5,0,7,0,0,0,0,17,65,4,4,0,2,34,0,2,1,176,1,45,0,0,0,0,0,0,0,5,0,0,0,128,2,4,4,165,4,17,0,0,0,0,0,0,0,0,0,78,2025-06-29T12:10:03.285444Z
2569559,Bratpeixe,0,49,16,9,0,393,0,760,15,0,140,20,5,7,0,1,1,0,0,1,134,0,0,0,0,21,0,0,0,0,0,31,0,0,0,0,0,0,0,14,0,0,0,0,155,0,2,0,76,24,1,0,1,0,0,0,0,0,0,0,37,2025-06-29T12:10:03.285444Z
2569584,PatoConGonorrea,0,25,0,50,0,1527,79,40,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,49,0,3,0,0,44,0,0,0,5,1,0,0,24,0,1,0,22,0,9,0,0,0,0,0,0,0,0,0,55,2025-06-29T12:10:03.285444Z
2570005,SirCharlesF,0,232,9,75,0,140,992,372,460,0,0,21,15,46,0,0,0,0,2,61,1,0,21,113,0,24,4,0,0,1,0,6,332,0,0,0,0,0,0,0,6,0,0,0,225,3,6,0,103,51,9,0,0,0,0,0,0,0,0,0,83,2025-06-29T12:10:03.285444Z
2571906,MAYRAK,48,1,0,4,0,0,820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2572382,Ironmonger,0,261,167,9,0,179,106,2708,128,499,340,59,7,0,0,0,25,60,0,52,0,0,2,0,5,0,7,0,2,0,0,667,0,3,2,1,3,0,2,1,1,0,0,0,128,6,0,0,182,8,5,267,0,0,0,0,0,0,22,0,0,2025-06-29T12:10:03.285444Z
2573449,CAVE_JOHNSON,0,52,0,51,0,2221,62,13,26,0,52,5,3,8,1,0,0,0,14,72,0,0,9,0,0,93,3,0,1,0,0,910,0,0,0,0,0,0,0,1,2,0,4,0,50,1,0,0,113,10,6,32,0,0,0,0,0,0,0,0,44,2025-06-29T12:10:03.285444Z
2573844,Singularity,1,505,312,109,36,163,73,354,134,886,58,9,3,12,0,0,0,0,0,0,3,92,17,3,2,15,9,0,5,0,0,345,53,0,8,0,1,0,0,14,2,0,2,5,143,0,39,1,132,42,25,2,0,12,13,0,0,1,4,2,41,2025-06-29T12:10:03.285444Z
2574093,mcnn,0,444,379,65,0,49,796,146,518,0,138,19,7,365,235,0,269,20,1349,46,415,0,0,1,6,5,9,0,11,1,0,429,30,0,0,0,0,0,4,5,4,0,0,2,76,1,0,2,468,22,9,24,0,0,0,0,0,0,0,0,54,2025-06-29T12:10:03.285444Z
2574555,Londo,0,19,0,31,0,0,0,999,457,0,0,0,11,1,0,0,0,0,0,0,2,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,21,3,3,0,0,1,0,0,0,0,0,0,4,2025-06-29T12:10:03.285444Z
2575002,Steaders,0,280,233,17,0,120,0,1201,0,0,23,2,2,0,0,0,14,0,0,0,18,0,267,2,1,18,2,0,18,8,92,303,0,0,0,0,1,0,17,33,0,0,0,0,326,2,0,4,178,302,11,0,3,0,0,0,0,0,0,2,0,2025-06-29T12:10:03.285444Z
2576871,Temoque,0,357,315,40,0,2156,1,3,309,0,52,5,21,27,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,118,557,29,1,0,0,0,0,1,0,7,0,0,1,19,15,54,0,292,5,2,0,0,0,0,0,0,0,0,0,80,2025-06-29T12:10:03.285444Z
2576929,KadenBailey,1,80,68,31,0,277,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,38,0,0,0,0,285,0,0,3,0,0,0,0,0,0,1,0,0,7,0,38,1,0,0,20,37,1,0,0,0,0,13,0,0,0,0,5,2025-06-29T12:10:03.285444Z
2578478,Rat,0,125,43,37,0,471,133,1063,10,46,0,0,1,0,0,2,0,1,0,64,90,0,3,0,0,0,1,0,0,0,0,362,22,0,0,0,0,0,0,0,1,0,0,0,137,3,25,3,145,19,6,0,0,0,0,0,0,0,0,0,81,2025-06-29T12:10:03.285444Z
2578485,Leonnnnn,0,106,4,57,0,34,18,979,447,1,12,4,23,236,2,0,1,1,0,6,48,0,0,1,0,8,2,0,2,0,0,7,310,0,0,0,0,0,0,0,1,0,0,12,68,30,42,1,285,20,15,0,0,0,0,0,0,0,0,0,83,2025-06-29T12:10:03.285444Z
2579220,Levoyou,0,240,170,25,401,168,344,1971,23,128,55,7,3,0,0,0,13,0,0,0,78,0,10,0,28,14,0,0,0,0,340,295,1,0,0,0,0,0,5,4,5,2,0,0,129,0,1,0,76,24,9,0,0,0,0,0,0,0,0,0,67,2025-06-29T12:10:03.285444Z
2579797,SleepIsForWeak,0,60,0,43,2093,20,0,450,0,0,0,789,11,31,383,0,2,4,0,0,28,0,0,11,0,91,1,1,0,0,0,1,115,0,0,0,0,0,0,0,1,0,0,0,130,0,26,0,100,18,7,0,0,0,0,0,0,0,0,0,73,2025-06-29T12:10:03.285444Z
2581514,Thomas_shelbi,1,115,67,45,538,25,0,156,5,0,0,0,3,0,0,0,0,0,0,0,25,0,1,3,42,0,5,0,0,0,107,0,0,3,0,0,0,0,1,4,1,0,1,1,76,1,0,1,36,41,13,0,3,0,0,0,0,0,0,0,35,2025-06-29T12:10:03.285444Z
2581953,powerman5k,0,75,0,53,0,495,0,79,255,213,0,0,8,61,0,0,0,0,0,45,11,9,0,0,8,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,7,0,0,0,67,1,17,0,104,0,7,1,0,0,0,0,0,0,0,4,67,2025-06-29T12:10:03.285444Z
2584533,dom79,0,0,0,34,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,56,1,0,0,1,2,4,0,0,1,8,201,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,29,3,22,1,0,0,0,0,0,0,0,5,1,2025-06-29T12:10:03.285444Z
2584558,simber,0,9,0,20,112,954,11,18,79,120,207,48,23,79,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,3,0,19,0,1,0,0,0,0,0,0,0,0,0,70,2025-06-29T12:10:03.285444Z
2584778,HorusKhan,0,165,98,51,0,557,0,350,496,320,78,12,11,55,0,0,123,0,0,46,14,0,0,0,0,0,0,0,1,1,48,613,0,0,0,0,0,0,0,0,7,0,0,0,55,0,7,0,100,10,6,0,0,0,0,0,0,0,0,1,72,2025-06-29T12:10:03.285444Z
2587064,Kacidest,697,73,5,29,0,248,0,25,445,1397,91,27,11,1,1,0,118,0,0,42,1,0,0,0,1,19,2,0,5,0,61,597,19,0,0,0,0,0,0,0,7,0,0,0,70,2,19,0,49,3,7,0,0,0,0,0,0,0,0,3,57,2025-06-29T12:10:03.285444Z
2587660,WhackedMaki,0,357,4,224,0,817,0,294,467,313,0,25,71,266,0,0,1522,0,0,28,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,5,0,0,45,0,1,0,0,0,0,0,0,5,0,0,80,2025-06-29T12:10:03.285444Z
2589433,Chick,0,51,50,4,0,8,7824,13,0,0,264,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7297,0,142,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2589524,WristyBurger69,0,74,0,82,2,6,309,13,384,0,9,1,6,0,0,0,0,0,0,83,0,0,1,3,1,0,0,0,1,0,26,138,1,20,0,0,8,22,0,0,1,0,0,0,88,0,0,0,40,13,3,1,0,0,0,0,0,0,0,0,27,2025-06-29T12:10:03.285444Z
2589620,Mojoman,0,103,0,48,0,363,12,58,521,1444,3,1,15,254,1,0,0,0,0,85,0,0,1,2,0,7,2,0,5,2,0,650,7,0,0,0,0,0,0,0,4,0,0,0,100,5,1,4,141,30,10,0,0,0,0,0,0,0,0,1,63,2025-06-29T12:10:03.285444Z
2590901,InternationalM,0,4,0,16,0,83,0,1364,0,0,0,1,12,61,0,0,0,0,0,179,0,0,4,0,0,9,0,0,0,0,0,0,302,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,58,2025-06-29T12:10:03.285444Z
2591127,Rukozhopus,0,646,542,18,0,801,0,0,11,1139,0,132,19,95,0,0,103,0,0,36,2,0,0,0,0,0,1,0,9,0,0,650,0,0,0,0,0,0,0,0,11,0,0,0,48,58,48,0,512,7,8,0,0,0,0,0,0,0,0,0,95,2025-06-29T12:10:03.285444Z
2592096,DmonLady,0,136,46,45,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,3,3,2,3,15,1,0,2,271,0,0,6,1,0,0,0,0,0,0,0,0,0,3,26,0,0,0,37,11,13,0,0,2,0,0,0,0,0,1,2,2025-06-29T12:10:03.285444Z
2592195,Strange_Helsing,0,75,0,89,0,216,0,1533,0,0,76,11,2,0,0,0,0,0,0,96,67,0,0,1,7,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,160,1,12,0,147,39,11,0,0,0,0,0,0,0,0,0,64,2025-06-29T12:10:03.285444Z
2592628,Afro_Thunder,0,28,3,25,0,0,123,966,205,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,140,0,0,0,3,0,0,0,22,0,1,0,18,0,3,0,0,0,0,0,0,0,0,0,63,2025-06-29T12:10:03.285444Z
2593693,Claw,0,537,309,127,561,89,0,17,407,1026,115,49,9,0,0,0,0,0,146,0,0,1,0,0,2,0,0,0,0,3,0,527,9,8,3,0,0,0,1,0,5,0,0,1,141,0,23,0,87,3,43,4,0,0,0,0,0,0,0,3,80,2025-06-29T12:10:03.285444Z
2594546,Scooper54,0,618,7,487,2561,208,0,2,232,3,258,53,7,0,0,2,0,5,0,90,23,0,16,6,0,30,1,1,5,2,0,0,263,0,0,0,0,0,0,0,3,0,1,0,174,3,9,1,139,49,2,0,0,1,0,0,0,0,0,1,77,2025-06-29T12:10:03.285444Z
2595201,Pinball,0,41,8,6,0,632,0,0,470,888,8,56,6,30,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,44,241,0,0,0,0,0,0,0,6,0,0,0,18,3,1,0,38,0,1,0,0,0,0,0,0,0,0,0,83,2025-06-29T12:10:03.285444Z
2595450,nearlywhole,0,130,105,11,0,484,796,255,17,166,24,243,6,0,0,0,7,0,0,3,1,0,0,1,77,1,0,0,0,2,453,0,218,14,0,0,0,0,13,0,6,0,0,56,81,1,0,0,54,80,1,0,0,0,0,0,0,0,0,0,88,2025-06-29T12:10:03.285444Z
2595950,Trencal,1,356,344,7,0,476,0,983,307,388,31,10,23,229,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,7,14,6,0,0,0,13,0,0,0,19,2,3,24,0,0,0,0,0,0,0,0,52,2025-06-29T12:10:03.285444Z
2596100,Smelly-Boner,0,493,470,25,0,32,0,2780,0,0,45,8,1,0,0,0,18,0,0,20,3,0,0,0,19,0,0,0,0,6,0,942,0,8,55,8,0,1,10,2,4,9,15,22,31,0,0,0,16,5,3,0,0,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
2596583,Dai,0,405,181,102,3,60,0,1,526,775,70,8,3,0,2,0,38,0,0,0,20,1,0,0,263,19,12,0,0,0,0,764,33,5,0,0,0,0,4,2,7,0,4,0,294,15,59,0,437,167,23,0,0,0,0,3,0,0,0,1,68,2025-06-29T12:10:03.285444Z
2596958,PaprikaBot,0,515,431,142,0,4952,1675,102,0,1,96,16,11,21,0,0,2,0,0,0,0,6,6,0,41,33,1,14,0,0,0,640,0,5,9,2,0,0,9,4,4,5,10,2,89,1,4,0,102,56,5,33,0,0,0,0,0,0,0,0,66,2025-06-29T12:10:03.285444Z
2597164,Zumi,5,1,0,4,0,0,0,24,0,2147,0,0,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,104,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2597200,IndyCision,0,465,452,15,0,646,0,541,526,428,4,19,10,4,0,0,0,0,1,8,12,0,0,165,0,11,1,0,1,0,0,572,0,0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,77,12,2,1,0,0,0,0,0,0,0,0,70,2025-06-29T12:10:03.285444Z
2599193,Nabster91,0,150,6,49,1363,0,0,47,168,0,0,0,30,128,3,0,0,0,0,93,11,4,0,0,0,0,41,0,0,10,0,2,320,0,0,0,0,2,0,1,6,0,0,0,144,3,28,1,134,41,3,5,0,0,0,0,0,0,0,1,79,2025-06-29T12:10:03.285444Z
2601750,Revporter,0,14,9,54,39,0,1114,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,20,24,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,2025-06-29T12:10:03.285444Z
2601847,trampsvest,0,0,0,7,0,602,0,22,0,0,0,0,9,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,9,2025-06-29T12:10:03.285444Z
2602492,ChiefDean,0,47,12,54,0,1132,0,897,455,4,134,18,22,0,0,0,0,0,0,31,13,3,0,0,24,0,0,0,0,0,0,571,1,0,0,0,0,0,0,0,11,0,0,0,60,0,6,0,69,53,2,0,0,0,0,0,0,0,0,1,72,2025-06-29T12:10:03.285444Z
2603267,roottori,0,260,30,141,0,919,0,165,493,258,25,28,25,255,3,1,1,0,0,67,0,0,5,0,9,0,88,0,0,3,0,592,23,0,0,0,0,0,0,0,6,0,0,0,130,16,103,2,248,15,16,0,0,0,0,0,0,0,0,8,67,2025-06-29T12:10:03.285444Z
2603338,deneb,0,161,0,11,0,49,0,480,526,709,17,5,22,129,47,0,0,0,2,7,0,0,0,0,0,8,0,0,0,1,0,415,50,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
2603366,Kamahl,0,146,54,56,0,0,0,5271,0,0,222,40,6,0,0,0,0,0,8,88,7,0,0,6,3,0,2,0,5,1,0,669,0,0,0,0,0,0,0,1,7,0,0,1,113,0,26,0,113,2,12,0,0,0,0,0,0,0,0,0,67,2025-06-29T12:10:03.285444Z
2603798,PlatypusRex,0,436,345,71,0,2205,0,0,469,0,0,63,23,131,152,0,0,0,0,4,0,47,1,1,0,1,2,0,0,6,0,405,76,0,0,0,0,0,0,1,4,0,0,0,55,0,13,1,71,0,2,0,0,0,0,0,0,0,0,0,74,2025-06-29T12:10:03.285444Z
2604953,malWoe,0,4,0,22,0,766,0,0,0,0,17,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,11,2025-06-29T12:10:03.285444Z
2605129,DaigleTheBagel,1,601,30,73,0,354,0,591,524,19,89,14,35,234,0,0,0,0,0,77,0,0,4,0,2,38,2,0,1,1,0,0,330,0,0,0,0,0,0,0,9,0,0,0,122,15,47,0,254,14,3,0,0,0,0,0,0,0,0,1,80,2025-06-29T12:10:03.285444Z
2607116,WohWill,0,554,444,32,0,1255,0,320,518,0,0,96,21,108,0,0,19,67,0,0,158,0,29,2,0,26,1,0,0,2,0,550,50,0,0,0,0,0,0,0,8,0,0,0,283,1,0,0,251,7,7,0,0,0,0,0,0,0,0,1,84,2025-06-29T12:10:03.285444Z
2607361,LaQen,3,216,60,56,222,778,199,732,170,164,0,5,29,64,12,0,0,0,0,74,45,0,0,1,1,45,2,0,0,2,0,612,0,4,0,4,1,1,4,3,3,3,2,3,168,0,9,0,92,125,24,0,0,0,0,0,0,0,0,1,51,2025-06-29T12:10:03.285444Z
2608152,neonred,0,33,7,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,0,0,0,0,0,0,52,0,0,0,866,0,0,22,39,0,0,2,47,0,7,0,28,29,112,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,80,2025-06-29T12:10:03.285444Z
2608196,Mumtojess,0,55,8,77,30,1744,55,24,33,0,0,0,15,2,0,0,5,0,0,24,0,0,3,14,0,0,2,14,1,81,316,26,1,1,5,8,1,0,4,4,2,1,7,2,57,1,6,0,30,14,37,1,5,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
2608340,merkdan,0,768,661,42,0,1537,209,2175,0,0,58,25,9,222,0,0,97,0,58,0,0,0,0,5,6,0,2,0,0,0,0,626,10,15,2,0,6,0,6,0,14,0,26,3,68,1,6,27,202,2,5,0,0,0,0,0,0,0,0,0,84,2025-06-29T12:10:03.285444Z
2608834,BrownEyedGirl7,0,101,70,38,43,1151,0,0,0,0,8,0,4,0,0,0,331,0,1,0,0,5,0,0,81,0,0,0,0,6,425,0,0,10,1,4,1,0,21,4,3,6,4,3,87,1,1,0,64,49,6,0,11,0,0,0,0,0,0,0,47,2025-06-29T12:10:03.285444Z
2608853,Dirty,0,167,0,105,0,821,59,58,490,330,208,32,13,44,0,1,0,11,0,20,0,0,35,0,0,17,0,0,0,1,0,385,10,0,1,0,0,0,0,0,2,0,0,0,82,0,9,0,32,49,3,0,0,0,0,0,0,0,0,4,70,2025-06-29T12:10:03.285444Z
2609161,Max2020,0,117,24,63,0,192,0,3251,1,366,54,12,13,43,0,5,0,0,0,0,0,9,0,1,0,44,3,0,1,0,0,646,2,0,0,39,0,0,0,0,6,0,0,0,52,0,23,0,51,10,16,0,0,0,0,0,0,0,0,3,71,2025-06-29T12:10:03.285444Z
2609775,TheSpryguy,0,430,286,43,0,3,0,992,0,0,137,22,0,0,0,0,0,0,0,43,0,0,27,1,27,0,0,0,0,0,0,115,14,1,1,0,0,0,0,0,0,0,0,1,98,0,2,0,102,41,16,1,0,0,7,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
2610375,CesBot,0,109,0,26,0,19,0,40,4,1473,198,38,3,0,0,0,0,0,0,24,0,0,171,5,18,30,12,0,0,3,0,12,17,0,0,0,0,0,0,0,3,0,0,0,252,5,0,1,323,60,3,0,0,0,0,0,0,0,0,3,71,2025-06-29T12:10:03.285444Z
2610437,The_Karpe,0,117,6,116,2041,586,758,0,344,9,270,46,16,2,0,0,5,0,0,86,0,0,1,1,0,36,0,0,0,0,29,42,4,0,0,3,0,0,0,0,13,0,1,0,107,1,3,0,97,48,6,0,0,0,0,0,0,0,0,2,77,2025-06-29T12:10:03.285444Z
2610928,Hawkiedokie,0,660,108,43,667,140,0,423,453,439,340,61,40,92,0,0,173,0,0,67,0,0,28,0,0,40,1,0,5,11,0,814,5,0,0,0,0,0,0,0,6,0,1,0,139,37,73,0,476,7,17,0,0,0,0,0,0,0,0,1,83,2025-06-29T12:10:03.285444Z
2611749,Pog_mo_Thoin,0,71,36,9,133,323,874,3,321,49,8,1,4,0,0,0,11,0,0,65,9,0,0,14,7,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,98,0,0,0,35,21,6,0,0,0,0,0,0,0,0,1,16,2025-06-29T12:10:03.285444Z
2611876,JuniorWookie,0,118,66,27,1157,96,13,5,0,38,23,2,1,0,0,0,0,0,19,1,3,0,0,0,0,51,1,0,13,10,295,100,0,0,1,2,0,0,0,21,8,1,0,0,87,0,1,1,30,50,9,1,9,0,0,0,0,0,0,0,25,2025-06-29T12:10:03.285444Z
2612609,FoXy-,0,205,0,150,1,428,2,118,453,963,263,47,18,77,0,0,8,0,107,0,0,0,15,0,0,30,1,0,3,0,0,151,6,0,0,0,0,0,0,0,4,0,0,1,146,1,90,0,314,14,19,1,0,0,0,0,0,0,0,1,70,2025-06-29T12:10:03.285444Z
2612964,Gos,4,42,36,7,30,489,3,549,0,36,84,13,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,49,2025-06-29T12:10:03.285444Z
2613418,Roberto,0,149,0,152,0,274,0,218,456,456,122,65,21,198,0,0,8,18,0,179,0,5,3,0,0,12,0,0,4,0,0,564,8,0,2,0,0,0,0,0,4,0,0,0,209,2,19,4,180,15,4,8,0,0,0,0,0,0,0,2,74,2025-06-29T12:10:03.285444Z
2613566,Fragzz,0,385,302,34,0,48,0,0,519,1522,0,57,12,146,0,0,35,0,76,1,0,0,16,0,0,27,19,0,0,21,0,640,0,0,0,0,0,0,0,0,3,0,0,0,139,5,8,3,230,21,14,0,0,0,0,0,0,0,0,1,88,2025-06-29T12:10:03.285444Z
2618206,Bobogoobo,0,593,537,100,38,301,2413,463,206,356,122,36,12,152,1,0,0,4,0,1,17,0,0,5,0,22,30,0,1,17,0,663,0,0,0,0,0,0,0,0,0,0,0,0,78,2,9,1,114,27,11,152,0,0,0,0,0,0,0,8,0,2025-06-29T12:10:03.285444Z
2618603,Paintchipz,0,522,419,54,0,2159,25,0,66,0,131,26,20,0,0,0,0,0,0,189,0,4,0,1,12,0,0,0,3,4,0,421,5,9,0,0,9,2,17,3,12,0,0,1,192,0,7,2,175,109,13,0,0,0,0,0,0,0,0,5,69,2025-06-29T12:10:03.285444Z
2619782,Lyttle,0,342,305,52,0,118,10,1612,435,246,27,5,23,156,0,0,0,51,0,5,0,0,0,0,259,0,0,0,0,4,40,554,6,4,5,5,2,2,9,45,9,6,6,4,313,0,38,5,231,249,4,0,0,0,0,0,1,0,0,1,73,2025-06-29T12:10:03.285444Z
2620424,Awwsum,0,146,77,37,0,355,0,934,12,82,2,0,5,10,0,0,0,0,0,51,0,0,16,0,16,0,0,0,1,0,93,0,0,0,0,0,0,0,0,2,4,0,0,0,80,0,11,0,91,7,12,0,0,0,0,0,0,0,0,0,66,2025-06-29T12:10:03.285444Z
2621711,Jadedc,0,273,232,17,1,1289,3,0,84,908,8,19,10,135,0,0,0,16,14,0,1,0,0,16,8,0,1,0,1,0,21,588,17,7,15,1,0,0,9,8,4,1,0,13,54,9,13,0,119,11,7,6,0,0,0,0,0,0,0,0,57,2025-06-29T12:10:03.285444Z
