UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
1283014,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,369093739,203857
1283059,0,0,0,21,Account marked for deletion,In federal jail permanently,1851292800,19455367,0
1283087,0,0,0,13,Account marked for deletion,In federal jail permanently,1851292800,500872,0
1283168,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,127644865,480
1283282,32,18,0,418,Account marked for deletion,In federal jail permanently,1851292800,90912870,6959039
1283342,0,0,0,9,Account marked for deletion,In federal jail permanently,1851292800,43281593,73343
1283426,0,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,31871707,73187
1283434,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,106064297,196638
1283500,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,103159480,0
1283537,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,2041712,0
1283557,0,1,0,25,Account marked for deletion,In federal jail permanently,1851292800,-83610530,0
1283634,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,1344228,0
1283643,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,24037285,0
1283673,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,1737450,54144
1283700,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,7995832,0
1283715,1,2,0,2233,Account marked for deletion,In federal jail permanently,1851292800,15744580,0
1283749,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,861146,120
1283824,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,110554777,0
1283890,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1041302,0
1283990,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13701092,0
1284015,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,38006547,177776
1284067,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,98349739,120
1284224,0,0,0,0,account marked for deletion,In federal jail permanently,1851292800,4034733,0
1284241,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,2465935,1209
1284330,1,0,0,89,Account marked for deletion,In federal jail permanently,1851292800,26323427,0
1284416,0,1,0,6,Account marked for deletion,In federal jail permanently,1851292800,1127777,0
1284453,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,4591761,0
1284557,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2736419,240
1284589,0,1,0,41,Account marked for deletion,In federal jail permanently,1851292800,9698496,522
1284918,0,2,0,4,Account marked for deletion,In federal jail permanently,1851292800,7814108,0
1284933,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,39789203,116790
1284937,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,106914991,0
1284985,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,164789891,362329
1285019,0,0,0,200,Staff see notes,In federal jail permanently,1851292800,2088414,0
1285076,3,1,0,63,Account marked for deletion,In federal jail permanently,1851292800,3279406,0
1285114,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,819934,0
1285309,1,5,0,3,Staff See Notes,In federal jail permanently,1851292800,261896585,363892
1285415,7,1,0,27,Account marked for deletion,In federal jail permanently,1851292800,26654326,7393
1285425,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,7198535,120
1285450,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,30418153,553832
1285451,4,3,0,0,Account marked for deletion,In federal jail permanently,1851292800,29435867,0
1285471,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,167445,0
1285481,1,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,120751317,1422267
1285517,4,0,0,9,Account marked for deletion,In federal jail permanently,1851292800,13843221,84606
1285534,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,269839556,0
1285538,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,8241881,0
1285539,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,248678828,0
1285556,0,0,0,2,account marked for deletion,In federal jail permanently,1851292800,1659747,0
1285685,0,0,0,28,Account marked for deletion,In federal jail permanently,1851292800,3562105,930
1285792,0,1,0,33,Account marked for deletion,In federal jail permanently,1851292800,16399780,0
1285797,0,1,0,136,Account marked for deletion,In federal jail permanently,1851292800,20662673,0
1285802,0,1,0,44,Account marked for deletion,In federal jail permanently,1851292800,15568366,344457
1285822,5,4,0,64,Account marked for deletion,In federal jail permanently,1851292800,208426,380451
1285875,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,12491306,0
1285912,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1331513,0
1286050,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,33202449,0
1286113,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3906408,0
1286171,3,1,0,92,Account marked for deletion,In federal jail permanently,1851292800,193565655,5694365
1286190,2,2,0,45,Compromising an Account,In federal jail permanently,1851292800,1173363,0
1286229,0,0,0,0,Staff See Notes,In federal jail permanently,1851292800,3642422,364
1286286,0,1,0,108,Account marked for Deletion,In federal jail permanently,1851292800,20031958,60
1286322,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,6165021,0
1286350,1,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,13047573,9842
1286450,7,7,3,129,Account marked for deletion,In federal jail permanently,1851292800,8730188597,2067050
1286465,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,30096824,0
1286494,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,5424973,63
1286565,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,228465,0
1286605,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,349473060,0
1286669,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1198019,0
1286699,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1732056,121034
1286790,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,15409638,0
1286807,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,11575936,87162
1286819,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,360736608,0
1286832,12,4,0,99,Account marked for deletion,In federal jail permanently,1851292800,49436096,3168176
1286837,0,0,0,15,Account marked for deletion,In federal jail permanently,1851292800,18181895,0
1286891,4,0,0,63,Account marked for deletion,In federal jail permanently,1851292800,256985858,0
1286956,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7385333,0
1286972,1,0,0,151,Account marked for deletion,In federal jail permanently,1851292800,1276601,0
1287087,0,1,0,2931,Compromising an Account,In federal jail permanently,1851292800,58968332,357025
1287092,1,7,0,54,Account marked for deletion,In federal jail permanently,1851292800,3415279557,0
1287094,0,2,0,15,Account marked for deletion,In federal jail permanently,1851292800,3767610,0
1287121,0,0,0,14,Account marked for deletion,In federal jail permanently,1851292800,82752602,115595
1287149,0,1,0,26,Account marked for deletion,In federal jail permanently,1851292800,33436844,794
1287230,3,9,0,49,Account marked for deletion,In federal jail permanently,1851292800,119135641,585599
1287248,0,0,0,14,Account marked for deletion,In federal jail permanently,1851292800,129234678,132842
1287274,2,2,0,16,Account marked for deletion,In federal jail permanently,1851292800,56394943,0
1287328,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,498954,0
1287336,7,3,0,95,Account held until further notice,In federal jail temporarily,1822521600,-19827018,835084
1287383,27,5,0,23,Account marked for deletion,In federal jail permanently,1851292800,13165762473,4662056
1287390,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8019147,0
1287391,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,81976295,0
1287498,1,2,0,86,Account marked for deletion,In federal jail permanently,1851292800,2343972006,2672515
1287505,2,2,0,10,Account marked for deletion,In federal jail permanently,1851292800,270990331,490733
1287712,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,34281990,50876
1287723,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,21718741,32395
1287773,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2262470,0
1287778,1,2,0,14,Account marked for deletion,In federal jail permanently,1851292800,1120139,0
1287826,0,0,0,15,Account marked for deletion,In federal jail permanently,1851292800,2850514,19462
1287862,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,13779235,0
1287868,0,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,20295063,447758
1287921,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4284704,0
1287978,6,0,0,26,Account marked for deletion,In federal jail permanently,1851292800,41629399,776096
1288109,3,3,0,43,Account marked for deletion,In federal jail permanently,1851292800,3982394987,0
1288117,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,-361263747,0
1288118,4,1,0,46,Account marked for deletion,In federal jail permanently,1851292800,8309118,1964884
1288158,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,6132150,0
1288242,1,0,0,18,Account marked for deletion,In federal jail permanently,1851292800,-4394252,250
1288317,3,2,0,10,Account marked for deletion,In federal jail permanently,1851292800,62012326,1881956
1288348,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1666653,0
1288724,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,204462070,0
1288738,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,5918853,0
1288804,1,0,0,178,Account marked for deletion,In federal jail permanently,1851292800,17967926,0
1288810,0,2,0,9,Account marked for deletion,In federal jail permanently,1851292800,5934359,0
1288825,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-388949735,0
1288874,3,1,0,11,Account marked for deletion,In federal jail permanently,1851292800,23786145,180
1288961,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,6795246809,391981
1288963,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,63121831,467
1288996,2,4,0,27,Account marked for deletion,In federal jail permanently,1851292800,496616248,1340
1289034,1,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,12895218,751359
1289198,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,3676295513,240
1289215,1,1,0,191,Account marked for deletion,In federal jail permanently,1851292800,13997244,0
1289360,0,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,16018265,0
1289522,0,1,0,3,Account marked for deletion,In federal jail permanently,1851292800,156318212,162162
1289665,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13155286,0
1289712,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,17102194,0
1289795,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,171279309,593488
1289878,1,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,11029270,120
1289912,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,965635,0
1290076,4,1,0,445,Account marked for deletion,In federal jail permanently,1851292800,55392099,610888
1290083,0,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,2511771,0
1290128,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,30136906,60
1290158,0,0,0,0,Staff See Notes,In federal jail permanently,1851292800,3699509,0
1290167,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,8989982,0
