NumID,status_descr,status_details,playername,level,playerage,rank,InitSignUp,last_action,total_duration,total_units,Date Added
2756852,In federal jail permanently,Account marked for deletion,zhonthor,6,231,Rookie Nudist,2/20/2022 12:21:13 AM,7/13/2022 3:45:37 AM,88,days,10/9/2022 3:16:51 AM
2756998,In federal jail permanently,Account marked for deletion,cowhead770,7,230,Rookie Hoarder,2/20/2022 2:47:03 PM,7/27/2022 2:17:10 PM,73,days,10/9/2022 3:16:51 AM
2756999,In federal jail permanently,Account marked for deletion,sozullzas,6,230,Rookie Trader,2/20/2022 2:50:22 PM,7/27/2022 3:56:27 AM,74,days,10/9/2022 3:16:51 AM
2757000,In federal jail permanently,Account marked for deletion,BackspaceZZZ,9,230,Average Hoarder,2/20/2022 2:53:35 PM,7/27/2022 2:13:37 PM,73,days,10/9/2022 3:16:51 AM
2757177,In federal jail permanently,Account marked for deletion,gamefrozen92,6,230,Rookie Trader,2/21/2022 7:02:32 AM,7/26/2022 3:07:05 PM,74,days,10/9/2022 3:16:51 AM
2758942,In federal jail permanently,Account marked for deletion,Makii_1,3,222,Inexperienced Loser,3/1/2022 1:45:40 AM,5/28/2022 9:40:10 AM,134,days,10/9/2022 3:16:51 AM
2758964,In federal jail permanently,Account marked for deletion,Aika7,4,222,Inexperienced Loser,3/1/2022 4:19:19 AM,9/16/2022 11:59:41 PM,22,days,10/9/2022 3:16:51 AM
2758969,In federal jail permanently,Account marked for deletion,3yee,4,222,Beginner Loser,3/1/2022 4:46:03 AM,9/17/2022 12:04:31 AM,22,days,10/9/2022 3:16:51 AM
2758976,In federal jail permanently,Account marked for deletion,ylimE-,4,222,Beginner Loser,3/1/2022 5:20:25 AM,9/16/2022 10:33:14 PM,22,days,10/9/2022 3:16:51 AM
2758986,In federal jail permanently,Account marked for deletion,F3ar_,4,222,Beginner Loser,3/1/2022 6:55:13 AM,9/16/2022 10:33:53 PM,22,days,10/9/2022 3:16:51 AM
2759367,In federal jail permanently,Account marked for deletion,LazyCat8,9,220,Novice Scavenger,3/3/2022 6:08:41 AM,8/24/2022 3:18:11 AM,46,days,10/9/2022 3:16:51 AM
2759699,In federal jail permanently,Account marked for deletion,Gymmi,2,218,Beginner Boxer,3/4/2022 7:39:51 PM,7/11/2022 7:37:17 PM,89,days,10/9/2022 3:16:51 AM
2759721,In federal jail permanently,Account marked for deletion,FieryLynx,25,218,Above average Merchant,3/4/2022 10:00:11 PM,7/18/2022 8:12:53 AM,83,days,10/9/2022 3:16:51 AM
2759828,In federal jail permanently,Account marked for deletion,Pepper4,2,218,Beginner Punchbag,3/5/2022 8:43:20 AM,7/11/2022 7:35:42 PM,89,days,10/9/2022 3:16:51 AM
2759829,In federal jail permanently,Account marked for deletion,Johnnnny,2,218,Beginner Mobster,3/5/2022 8:52:10 AM,3/17/2022 12:26:35 AM,206,days,10/9/2022 3:16:51 AM
2760029,In federal jail permanently,Account marked for deletion,fewfer,4,217,Beginner Intimidator,3/6/2022 9:10:42 AM,7/23/2022 1:53:03 PM,77,days,10/9/2022 3:16:51 AM
2760034,In federal jail permanently,Account marked for deletion,majorboy,22,217,Reasonable Nudist,3/6/2022 9:54:16 AM,7/23/2022 8:04:33 AM,78,days,10/9/2022 3:16:51 AM
2760293,In federal jail permanently,Account marked for deletion,Escuro,15,215,Competent Trader,3/7/2022 3:59:09 PM,10/5/2022 12:45:05 PM,3,days,10/9/2022 3:16:51 AM
2760343,In federal jail permanently,Account marked for deletion,JewishLarkin7,1,215,Absolute beginner Outcast,3/7/2022 8:04:41 PM,3/27/2022 11:30:02 AM,195,days,10/9/2022 3:16:51 AM
2760433,In federal jail permanently,Account marked for deletion,sp23,22,215,Reasonable Outcast,3/8/2022 5:45:36 AM,7/23/2022 11:22:10 AM,77,days,10/9/2022 3:16:51 AM
2760662,In federal jail permanently,Real money trading,Gusion,15,214,Competent Nudist,3/9/2022 9:08:40 AM,7/20/2022 2:03:26 PM,80,days,10/9/2022 3:16:51 AM
2760770,In federal jail permanently,Account marked for deletion,silverwing7020,13,213,Below average Hitman,3/9/2022 6:48:33 PM,9/5/2022 3:29:22 PM,33,days,10/9/2022 3:16:51 AM
2761064,In federal jail permanently,Account marked for deletion,Kadalijo,5,212,Inexperienced Nudist,3/11/2022 4:29:29 AM,7/27/2022 12:53:42 PM,73,days,10/9/2022 3:16:51 AM
2761115,In federal jail permanently,Account marked for deletion,Dia00,1,212,Absolute beginner Coward,3/11/2022 10:35:19 AM,7/11/2022 7:43:02 PM,89,days,10/9/2022 3:16:51 AM
2761122,In federal jail permanently,Account marked for deletion,Aludo,1,211,Absolute beginner Punchbag,3/11/2022 11:00:29 AM,7/11/2022 7:45:30 PM,89,days,10/9/2022 3:16:51 AM
2761127,In federal jail permanently,Account marked for deletion,Kimmy56,2,211,Beginner Nudist,3/11/2022 12:03:15 PM,7/11/2022 7:44:11 PM,89,days,10/9/2022 3:16:51 AM
2761130,In federal jail permanently,Account marked for deletion,Wood_man,1,211,Absolute beginner Sage,3/11/2022 12:25:39 PM,3/17/2022 12:22:12 AM,206,days,10/9/2022 3:16:51 AM
2761131,In federal jail permanently,Account marked for deletion,Billy67,1,211,Absolute beginner Intimidator,3/11/2022 12:32:08 PM,7/11/2022 7:35:06 PM,89,days,10/9/2022 3:16:51 AM
2761134,In federal jail permanently,Account marked for deletion,Mark00,1,211,Absolute beginner Sage,3/11/2022 12:36:23 PM,3/17/2022 12:21:26 AM,206,days,10/9/2022 3:16:51 AM
2761325,In federal jail permanently,Account marked for deletion,Whale00,1,211,Absolute beginner Boxer,3/12/2022 9:25:18 AM,7/11/2022 7:40:18 PM,89,days,10/9/2022 3:16:51 AM
2761331,In federal jail permanently,Account marked for deletion,Milky68,1,211,Absolute beginner Mobster,3/12/2022 9:50:45 AM,7/11/2022 7:36:10 PM,89,days,10/9/2022 3:16:51 AM
2761674,In federal jail permanently,Account marked for deletion,Lilly667,1,209,Absolute beginner Mobster,3/13/2022 10:31:49 PM,7/11/2022 7:41:37 PM,89,days,10/9/2022 3:16:51 AM
2761677,In federal jail permanently,Account marked for deletion,Jes99,2,209,Beginner Punchbag,3/13/2022 10:50:38 PM,7/11/2022 7:42:12 PM,89,days,10/9/2022 3:16:51 AM
2761683,In federal jail permanently,Account marked for deletion,Himmer,1,209,Absolute beginner Samaritan,3/13/2022 11:42:23 PM,7/11/2022 7:35:57 PM,89,days,10/9/2022 3:16:51 AM
2761684,In federal jail permanently,Account marked for deletion,Willy09,2,209,Beginner Nudist,3/13/2022 11:55:36 PM,7/11/2022 7:35:30 PM,89,days,10/9/2022 3:16:51 AM
2762474,In federal jail permanently,Account marked for deletion,Smyl,23,205,Above average Mercenary,3/17/2022 11:46:12 AM,9/26/2022 12:59:19 PM,12,days,10/9/2022 3:16:51 AM
2762643,In federal jail permanently,Account marked for deletion,lmao112,3,205,Beginner Nudist,3/18/2022 2:57:44 AM,5/27/2022 4:34:52 AM,135,days,10/9/2022 3:16:51 AM
2763573,In federal jail permanently,Account marked for deletion,Samael_,17,201,Average Nudist,3/22/2022 1:34:28 AM,9/14/2022 8:03:49 AM,25,days,10/9/2022 3:16:51 AM
2763989,In federal jail permanently,Multiple accounts,Starfire1,15,199,Reasonable Coward,3/23/2022 7:00:37 PM,9/30/2022 9:42:57 PM,8,days,10/9/2022 3:16:51 AM
2764107,In federal jail permanently,Account marked for deletion,Svswew,3,199,Beginner Socialite,3/24/2022 8:43:20 AM,6/23/2022 10:36:08 PM,107,days,10/9/2022 3:16:51 AM
2764816,In federal jail permanently,Account marked for deletion,Lotomni,15,196,Below average Loser,3/27/2022 9:45:50 AM,9/4/2022 3:14:34 PM,34,days,10/9/2022 3:16:51 AM
2765529,In federal jail permanently,Account marked for deletion,shii121,1,193,Absolute beginner Loser,3/30/2022 6:01:30 AM,5/27/2022 4:35:14 AM,135,days,10/9/2022 3:16:51 AM
2765650,In federal jail permanently,Account marked for deletion,CarlGrimmes,24,192,Above average Accomplice,3/30/2022 6:05:27 PM,9/29/2022 4:06:47 PM,9,days,10/9/2022 3:16:51 AM
2765651,In federal jail permanently,Account marked for deletion,PaulJesusMonroe,22,192,Above average Samaritan,3/30/2022 6:07:13 PM,9/29/2022 11:03:13 AM,9,days,10/9/2022 3:16:51 AM
2765761,In federal jail permanently,Account marked for deletion,deagle11,2,192,Beginner Nudist,3/31/2022 5:55:13 AM,5/27/2022 4:36:05 AM,135,days,10/9/2022 3:16:51 AM
2765765,In federal jail permanently,Account marked for deletion,ztimmyyy,1,192,Absolute beginner Sage,3/31/2022 6:13:42 AM,5/27/2022 4:36:47 AM,135,days,10/9/2022 3:16:51 AM
2765766,In federal jail permanently,Account marked for deletion,Shadoww192,3,192,Beginner Nudist,3/31/2022 6:16:21 AM,5/27/2022 4:37:22 AM,135,days,10/9/2022 3:16:51 AM
2765777,In federal jail permanently,Account marked for deletion,retrib11,1,192,Absolute beginner Nudist,3/31/2022 7:40:33 AM,5/27/2022 4:37:58 AM,135,days,10/9/2022 3:16:51 AM
2765778,In federal jail permanently,Account marked for deletion,executee,1,192,Absolute beginner Sage,3/31/2022 7:41:43 AM,5/26/2022 4:51:25 AM,136,days,10/9/2022 3:16:51 AM
2765780,In federal jail permanently,Account marked for deletion,Phoen1x,1,192,Absolute beginner Sage,3/31/2022 7:48:19 AM,5/27/2022 4:38:21 AM,135,days,10/9/2022 3:16:51 AM
2765781,In federal jail permanently,Account marked for deletion,Dankk1,1,192,Absolute beginner Sage,3/31/2022 7:51:20 AM,5/27/2022 4:38:46 AM,135,days,10/9/2022 3:16:51 AM
2765785,In federal jail permanently,Account marked for deletion,Clayx,1,192,Absolute beginner Sage,3/31/2022 7:56:39 AM,5/27/2022 4:39:10 AM,135,days,10/9/2022 3:16:51 AM
2765786,In federal jail permanently,Account marked for deletion,Anonymous117,1,192,Absolute beginner Punchbag,3/31/2022 7:58:45 AM,5/27/2022 4:40:34 AM,135,days,10/9/2022 3:16:51 AM
2765788,In federal jail permanently,Account marked for deletion,TTerminator,1,192,Absolute beginner Sage,3/31/2022 8:01:00 AM,5/27/2022 4:42:55 AM,135,days,10/9/2022 3:16:51 AM
2765789,In federal jail permanently,Account marked for deletion,mp555,1,192,Absolute beginner Boxer,3/31/2022 8:03:22 AM,5/27/2022 4:43:12 AM,135,days,10/9/2022 3:16:51 AM
2765790,In federal jail permanently,Account marked for deletion,H1m4n,1,192,Absolute beginner Loser,3/31/2022 8:05:36 AM,5/26/2022 4:52:52 AM,136,days,10/9/2022 3:16:51 AM
2765792,In federal jail permanently,Account marked for deletion,Frod12,1,192,Absolute beginner Mobster,3/31/2022 8:12:13 AM,5/27/2022 4:34:15 AM,135,days,10/9/2022 3:16:51 AM
2765987,In federal jail permanently,Account marked for deletion,Orchidarium,19,191,Above average Boxer,4/1/2022 6:58:18 AM,8/5/2022 7:07:03 AM,65,days,10/9/2022 3:16:51 AM
2766376,In federal jail permanently,Real money trading,act_hoomanish,25,189,Competent Booster,4/3/2022 7:08:13 AM,9/13/2022 3:01:04 PM,25,days,10/9/2022 3:16:51 AM
2766915,In federal jail permanently,Account marked for deletion,zettie,17,186,Reasonable Nudist,4/5/2022 12:10:55 PM,8/3/2022 12:50:54 PM,66,days,10/9/2022 3:16:51 AM
2767034,In federal jail permanently,Account marked for deletion,TibialTundra316,6,186,Rookie Outcast,4/5/2022 8:44:40 PM,9/14/2022 7:44:26 AM,25,days,10/9/2022 3:16:51 AM
2767432,In federal jail permanently,Account marked for deletion,ray_smithy,10,184,Rookie Nudist,4/7/2022 5:43:18 PM,7/30/2022 11:18:35 AM,70,days,10/9/2022 3:16:51 AM
2767528,In federal jail permanently,Account marked for deletion,Smallclever,20,184,Average Boxer,4/8/2022 3:58:28 AM,10/3/2022 10:19:31 AM,6,days,10/9/2022 3:16:51 AM
2767633,In federal jail permanently,Account marked for deletion,Hellbella,13,183,Average Nudist,4/8/2022 2:55:51 PM,9/26/2022 2:45:25 PM,12,days,10/9/2022 3:16:51 AM
2768288,In federal jail permanently,Real money trading,DCLXVX,22,180,Veteran Accomplice,4/11/2022 1:12:39 PM,9/3/2022 8:37:47 AM,36,days,10/9/2022 3:16:51 AM
2768741,In federal jail permanently,Account marked for deletion,masterkid,20,179,Below average Nudist,4/13/2022 6:41:02 AM,8/17/2022 10:17:36 AM,53,days,10/9/2022 3:16:51 AM
2768820,In federal jail permanently,Account marked for deletion,Lil_unicorn,5,178,Inexperienced Trader,4/13/2022 5:16:40 PM,8/3/2022 4:46:58 AM,67,days,10/9/2022 3:16:51 AM
2769108,In federal jail permanently,Account marked for deletion,Chadstemmet,20,177,Above average Egotist,4/14/2022 8:57:57 PM,8/28/2022 9:19:11 AM,42,days,10/9/2022 3:16:51 AM
2769370,In federal jail permanently,Account marked for deletion,Novice,10,176,Average Samaritan,4/16/2022 12:36:03 AM,7/31/2022 8:11:35 AM,70,days,10/9/2022 3:16:51 AM
2769494,In federal jail permanently,Account marked for deletion,Korep,10,175,Novice Nudist,4/16/2022 3:49:27 PM,7/12/2022 11:48:59 PM,88,days,10/9/2022 3:16:51 AM
2769611,In federal jail permanently,Account marked for deletion,Abnaf,7,175,Rookie Egotist,4/17/2022 4:12:28 AM,9/22/2022 12:07:03 AM,17,days,10/9/2022 3:16:51 AM
2770231,In federal jail permanently,Account marked for deletion,ErOma,23,172,Above average Samaritan,4/20/2022 6:13:10 AM,9/28/2022 5:28:06 AM,11,days,10/9/2022 3:16:51 AM
2770253,In federal jail permanently,Account marked for deletion,AntSuperCells,6,172,Rookie Loser,4/20/2022 8:58:35 AM,7/30/2022 1:44:54 PM,70,days,10/9/2022 3:16:51 AM
2770278,In federal jail permanently,Account marked for deletion,Weed_,30,171,Above average Loser,4/20/2022 11:07:31 AM,9/2/2022 8:37:26 AM,37,days,10/9/2022 3:16:51 AM
2770327,In federal jail permanently,Account marked for deletion,BlizzWords,5,171,Inexperienced Felon,4/20/2022 3:04:01 PM,7/27/2022 2:15:11 PM,73,days,10/9/2022 3:16:51 AM
2770328,In federal jail permanently,Account marked for deletion,BoKote800,5,171,Inexperienced Felon,4/20/2022 3:09:54 PM,7/30/2022 5:25:43 PM,70,days,10/9/2022 3:16:51 AM
2770329,In federal jail permanently,Account marked for deletion,BingBang6000,5,171,Inexperienced Felon,4/20/2022 3:14:21 PM,7/27/2022 2:14:37 PM,73,days,10/9/2022 3:16:51 AM
2770330,In federal jail permanently,Account marked for deletion,CandyCross4,5,171,Inexperienced Hoarder,4/20/2022 3:19:10 PM,7/27/2022 2:16:47 PM,73,days,10/9/2022 3:16:51 AM
2771315,In federal jail permanently,Account marked for deletion,CodeWorker801,5,167,Inexperienced Medalist,4/24/2022 4:30:48 PM,7/26/2022 5:53:40 PM,74,days,10/9/2022 3:16:51 AM
2771318,In federal jail permanently,Account marked for deletion,CakePanel77,5,167,Inexperienced Trader,4/24/2022 4:33:41 PM,7/27/2022 2:16:11 PM,73,days,10/9/2022 3:16:51 AM
2771319,In federal jail permanently,Account marked for deletion,EagleEcodes,5,167,Inexperienced Trader,4/24/2022 4:36:55 PM,7/26/2022 5:57:07 PM,74,days,10/9/2022 3:16:51 AM
2771502,In federal jail permanently,Account marked for deletion,Crabz,20,166,Reasonable Nudist,4/25/2022 11:19:28 AM,9/29/2022 10:55:19 AM,9,days,10/9/2022 3:16:51 AM
2771535,In federal jail permanently,Account marked for deletion,Errorstarsub90,4,166,Inexperienced Nudist,4/25/2022 1:53:34 PM,7/21/2022 3:31:38 PM,79,days,10/9/2022 3:16:51 AM
2771537,In federal jail permanently,Account marked for deletion,EggWggMgg,5,166,Inexperienced Medalist,4/25/2022 1:56:40 PM,7/27/2022 8:31:59 AM,74,days,10/9/2022 3:16:51 AM
2771538,In federal jail permanently,Account marked for deletion,FulloEater89,5,166,Inexperienced Medalist,4/25/2022 1:59:24 PM,7/26/2022 3:04:38 PM,74,days,10/9/2022 3:16:51 AM
2771554,In federal jail permanently,Account marked for deletion,Folishman2022,5,166,Inexperienced Medalist,4/25/2022 3:07:52 PM,7/26/2022 3:04:07 PM,74,days,10/9/2022 3:16:51 AM
2771556,In federal jail permanently,Account marked for deletion,FishermanA22,5,166,Inexperienced Nudist,4/25/2022 3:11:04 PM,7/26/2022 3:03:34 PM,74,days,10/9/2022 3:16:51 AM
2771557,In federal jail permanently,Account marked for deletion,Growthme007,2,166,Inexperienced Medalist,4/25/2022 3:14:25 PM,7/27/2022 8:31:29 AM,74,days,10/9/2022 3:16:51 AM
2771575,In federal jail permanently,Account marked for deletion,GamerSuperCell,5,166,Inexperienced Outcast,4/25/2022 4:08:02 PM,7/26/2022 3:05:22 PM,74,days,10/9/2022 3:16:51 AM
2771576,In federal jail permanently,Account marked for deletion,GhostKiss66,5,166,Inexperienced Medalist,4/25/2022 4:12:00 PM,7/26/2022 3:05:59 PM,74,days,10/9/2022 3:16:51 AM
2771841,In federal jail permanently,Account marked for deletion,Hireme7200,3,165,Inexperienced Medalist,4/26/2022 2:52:02 PM,7/27/2022 8:29:33 AM,74,days,10/9/2022 3:16:51 AM
2771844,In federal jail permanently,Account marked for deletion,Homelessgss,2,165,Inexperienced Medalist,4/26/2022 2:54:56 PM,7/27/2022 8:30:38 AM,74,days,10/9/2022 3:16:51 AM
2771847,In federal jail permanently,Account marked for deletion,Hannabi802,3,165,Inexperienced Outcast,4/26/2022 2:58:36 PM,7/27/2022 8:28:40 AM,74,days,10/9/2022 3:16:51 AM
2771851,In federal jail permanently,Account marked for deletion,Icefirefrogz,5,165,Inexperienced Hoarder,4/26/2022 3:08:58 PM,7/27/2022 8:28:10 AM,74,days,10/9/2022 3:16:51 AM
2772545,In federal jail permanently,Account marked for deletion,Death_Emissary,37,163,Highly competent Trader,4/29/2022 4:51:29 AM,8/29/2022 2:37:08 PM,40,days,10/9/2022 3:16:51 AM
2773012,In federal jail permanently,Account marked for deletion,XxYoloSwaggerxX,13,161,Novice Egotist,5/1/2022 4:50:46 AM,8/6/2022 5:55:06 PM,63,days,10/9/2022 3:16:51 AM
2773019,In federal jail permanently,Account marked for deletion,Bram2,7,161,Rookie Nudist,5/1/2022 5:29:46 AM,7/27/2022 5:49:37 PM,73,days,10/9/2022 3:16:51 AM
2773453,In federal jail permanently,Account marked for deletion,dovahsupernova,2,159,Beginner Antagonist,5/2/2022 8:07:54 PM,9/9/2022 3:45:31 PM,29,days,10/9/2022 3:16:51 AM
2773455,In federal jail permanently,Account marked for deletion,cloudyapple2002,1,159,Absolute beginner Punchbag,5/2/2022 8:21:59 PM,7/2/2022 5:50:42 PM,98,days,10/9/2022 3:16:51 AM
2773546,In federal jail permanently,Account marked for deletion,Bax,15,159,Average Nudist,5/3/2022 5:53:00 AM,8/30/2022 8:00:32 AM,40,days,10/9/2022 3:16:51 AM
2773639,In federal jail permanently,Account marked for deletion,FlashCrimes555,10,158,Novice Loser,5/3/2022 4:05:03 PM,9/4/2022 11:08:19 AM,34,days,10/9/2022 3:16:51 AM
2773850,In federal jail permanently,Account marked for deletion,KPurple,8,158,Novice Trader,5/4/2022 9:13:16 AM,9/30/2022 4:26:28 PM,8,days,10/9/2022 3:16:51 AM
2773904,In federal jail permanently,Account marked for deletion,Shamiel,13,157,Below average Outcast,5/4/2022 2:39:04 PM,7/23/2022 9:03:07 AM,78,days,10/9/2022 3:16:51 AM
2775672,In federal jail permanently,Account marked for deletion,3SSBBW3,9,153,Below average Samaritan,5/9/2022 7:21:07 AM,8/19/2022 12:28:10 PM,50,days,10/9/2022 3:16:51 AM
2775946,In federal jail permanently,Account marked for deletion,LittleG1,18,152,Above average Trader,5/10/2022 12:10:43 AM,10/4/2022 11:00:04 PM,4,days,10/9/2022 3:16:51 AM
2776167,In federal jail permanently,Account marked for deletion,jinnkglay,12,151,Novice Nudist,5/10/2022 12:03:16 PM,8/17/2022 9:15:39 AM,53,days,10/9/2022 3:16:51 AM
2776265,In federal jail permanently,Account marked for deletion,MichaelGraham,3,151,Beginner Nudist,5/10/2022 4:19:07 PM,8/12/2022 6:18:43 PM,57,days,10/9/2022 3:16:51 AM
2776368,In federal jail permanently,Account marked for deletion,Luccus5761,6,151,Rookie Nudist,5/10/2022 10:18:27 PM,10/2/2022 4:52:35 PM,6,days,10/9/2022 3:16:51 AM
2776935,In federal jail permanently,Account marked for deletion,Siuu,3,150,Beginner Nudist,5/12/2022 7:36:04 AM,8/3/2022 3:14:54 PM,66,days,10/9/2022 3:16:51 AM
2778239,In federal jail permanently,Account marked for deletion,Yaya1101,17,146,Average Samaritan,5/15/2022 11:59:31 AM,9/29/2022 10:53:22 AM,9,days,10/9/2022 3:16:51 AM
2778578,In federal jail permanently,Account marked for deletion,Superman11,10,146,Average Nudist,5/16/2022 5:23:37 AM,10/3/2022 11:11:59 AM,6,days,10/9/2022 3:16:51 AM
2778642,In federal jail permanently,Account marked for deletion,Babg,6,146,Rookie Loser,5/16/2022 10:09:26 AM,10/6/2022 10:10:11 AM,3,days,10/9/2022 3:16:51 AM
2778874,In federal jail permanently,Account marked for deletion,Maheshwara,22,145,Reasonable Scavenger,5/16/2022 7:45:10 PM,8/24/2022 10:34:05 AM,46,days,10/9/2022 3:16:51 AM
2778937,In federal jail permanently,Account marked for deletion,Mad-DOG95,14,145,Below average Samaritan,5/17/2022 12:40:13 AM,8/19/2022 9:55:46 AM,51,days,10/9/2022 3:16:51 AM
2779204,In federal jail permanently,Account marked for deletion,hamaa11,14,144,Below average Outcast,5/17/2022 5:37:36 PM,7/13/2022 9:26:03 AM,88,days,10/9/2022 3:16:51 AM
