Name,UID,Level,Faction,FID,State,Until,Friends,Enemies,Karma,ForumPosts,Details,Description,Date,Observed,Networth,Played,Stats
Dontolpuki,4123297,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,1270,0
DonTryal,3247043,15,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,12295758,32541,0
DontWantAnyJob,2110818,63,None,0,Federal,1875916800,9,20,11,47,Real money trading,In federal jail permanently,2026-09-17,1789632024,1776925289,3016270,0
Donutser,3953342,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,16565,480,0
DonZZsky,3945095,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,179790,48240,0
don_casmurro,4435786,3,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,433735,8866,0
don_doxy,3753692,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4181,1499,0
Don_Sicario,4135167,11,None,0,Federal,1875916800,0,0,0,0,Real money trading,In federal jail permanently,2026-09-17,1789632024,852428,20580,0
Doodoroo,4246419,10,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,288599,10384,0
DookDiik,4308009,19,None,0,Federal,1875916800,1,1,1,4,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,16429238,21738,13259
doom1doom,3445398,10,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4796772,3598,0
doom245,4032691,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,12035,606,0
DoomedEcho,3916709,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,510772,7119,0
doometras,4268077,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,290506,10744,0
Doomslayer,4440022,18,Overgeared,49170,Federal,1789689600,11,2,0,0,Multiple accounts,In federal jail for 1 day,2026-09-17,1789632024,112290604,413832,4554
DoomTech,4108198,16,None,0,Federal,1875916800,0,0,0,2,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,48436588,51274,0
DOoSr4_Ajn4beE,1468211,34,None,0,Federal,1875916800,6,2,0,343,Real money trading,In federal jail permanently,2026-09-17,1789632024,453805878,2033051,0
Dora264619,4120257,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralia151308,4144232,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralia767495,4151964,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralin517351,4106902,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralyn271022,4149452,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralyn330036,4128831,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralyn532034,4134378,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doralyn637749,4117804,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doralyn916257,4129084,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doralynn155145,4140243,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doralynne717047,4150975,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doramaaa,4329779,5,None,0,Federal,1875916800,4,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,691343,5230,123
Dore117310,4128268,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Dore243139,4141630,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dore689327,4125276,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doreen141885,4126703,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorelia165590,4100710,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorelia524612,4140870,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorella131718,4141254,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorella200566,4131819,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorella575803,4106965,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Dorelle618822,4120810,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
doremine,3990278,3,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,341037,4881,26
Dorena185019,4128926,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorena50648,4123100,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorene372868,4112823,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorene680472,4111069,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorene868016,4124093,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doretta202045,4124166,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doretta395735,4134499,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doretta926683,4147982,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doretta984061,4098231,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorette620117,4137773,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorey175388,4152059,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorey680242,4102591,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dori328462,4121927,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria390499,4098989,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria490355,4142337,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria691598,4138797,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria78405,4135030,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria824866,4114168,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doria971248,4099578,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorian242456,4151080,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorian746739,4108017,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorian936488,4138831,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorice102762,4123641,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorice573619,4115486,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorice840831,4098698,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorie20819,4129237,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorie541422,4140968,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorie966527,4099349,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorine913931,4098546,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doris16709,4145225,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doris779758,4132785,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doris974073,4131689,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorisa413477,4149010,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorisa506857,4147274,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorisa765844,4111391,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorise49305,4147832,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
dorit5562,4095177,3,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorita10258,4117013,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorita43385,4107593,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorita72629,4098084,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
doritosbold,4015170,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,181974,2527,0
doritosvold,4016702,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,83303,1080,0
Doriz,2430886,15,The Sickests (RECRUITING),54236,Federal,1790726400,2,1,0,1,Multiple accounts,In federal jail for 13 days,2026-09-17,1789632024,115437869,336999,43709
dorjoko,3942158,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,204100,900,0
Doro906578,4115101,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doro971443,4125967,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doro982936,4109483,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doro995813,4131446,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorolice155394,4107148,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorolice3251,4136549,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorolice513624,4129911,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorolisa177023,4112451,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorolisa735386,4099791,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorotea583867,4140375,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doroteya164209,4141849,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doroteya880493,4127829,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Doroteya996985,4129753,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Dorothea745912,4117828,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorothea999859,4114468,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorothee552835,4105878,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorothee561221,4118971,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorothee984052,4136002,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorothy42687,4096138,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorree131221,4115465,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorree251608,4111700,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorri17437,4133479,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorri221156,4138730,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorrie306981,4145650,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Dorris145814,4108029,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorris464241,4118351,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorris553865,4114054,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorris64015,4147492,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorris767908,4105239,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorry682279,4112671,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorry958084,4149235,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorthea40366,4102938,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorthea494640,4107295,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dorthy52033,4151368,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Dory479166,4111744,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
dosadir887,4368755,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,26
Dosi743050,4121239,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dosi826136,4107698,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dot165833,4122959,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dot417671,4134848,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dot432342,4112803,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doti399725,4144337,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Doti460208,4147152,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Dotti219950,4130044,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
