"name","level","state","details","desc","position","uid","date","toprint","faction","fid"
"black_angel",24,"Federal","Account marked for deletion","In federal jail permanently","Leader","467753","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=467753]black_angel [467753][/url] - In federal jail permanently (Account marked for deletion)","none",0
"kudo-duke",21,"Federal","Account marked for deletion","In federal jail permanently","Leader","2060823","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2060823]kudo-duke [2060823][/url] - In federal jail permanently (Account marked for deletion)","none",0
"JamalCrawford",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2105172","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2105172]JamalCrawford [2105172][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Iron-Mann",4,"Federal","Account marked for deletion","In federal jail permanently","Leader","2137087","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2137087]Iron-Mann [2137087][/url] - In federal jail permanently (Account marked for deletion)","none",0
"nopupusksk",1,"Federal","Account marked for deletion","In federal jail permanently","Member","2144286","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2144286]nopupusksk [2144286][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Sir_Galahad",13,"Federal","Account marked for deletion","In federal jail permanently","Member","2103164","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2103164]Sir_Galahad [2103164][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Laoda",23,"Federal","Account marked for deletion","In federal jail permanently","Member","427306","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=427306]Laoda [427306][/url] - In federal jail permanently (Account marked for deletion)","none",0
"ExcessiveBunny9",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2134731","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2134731]ExcessiveBunny9 [2134731][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Donjuleo",54,"Federal","Account marked for deletion","In federal jail permanently","Leader","469227","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=469227]Donjuleo [469227][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Ellina",31,"Federal","Account held until further notice","In federal jail temporarily","Leader","230426","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=230426]Ellina [230426][/url] - In federal jail temporarily (Account held until further notice)","none",0
"DRUGGY-KILLER",19,"Federal","Account marked for deletion","In federal jail permanently","Leader","2067650","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2067650]DRUGGY-KILLER [2067650][/url] - In federal jail permanently (Account marked for deletion)","none",0
"baryazeed",17,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","2069740","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2069740]baryazeed [2069740][/url] - In federal jail permanently (Account marked for deletion)","none",0
"eieiei",14,"Federal","Account marked for deletion","In federal jail permanently","Member","2071843","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2071843]eieiei [2071843][/url] - In federal jail permanently (Account marked for deletion)","none",0
"susususu",13,"Federal","Account marked for deletion","In federal jail permanently","Member","2073434","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2073434]susususu [2073434][/url] - In federal jail permanently (Account marked for deletion)","none",0
"zawzaw432",14,"Federal","Account marked for deletion","In federal jail permanently","Member","2074494","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2074494]zawzaw432 [2074494][/url] - In federal jail permanently (Account marked for deletion)","none",0
"kyawzayya5878",13,"Federal","Account marked for deletion","In federal jail permanently","Member","2075713","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2075713]kyawzayya5878 [2075713][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Squallionheart",22,"Federal","Account held until further notice","In federal jail temporarily","Leader","667368","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=667368]Squallionheart [667368][/url] - In federal jail temporarily (Account held until further notice)","none",0
"Timberland",12,"Federal","Account marked for deletion","In federal jail permanently","Member","2078247","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2078247]Timberland [2078247][/url] - In federal jail permanently (Account marked for deletion)","none",0
"lickofwitch",9,"Federal","Account marked for deletion","In federal jail permanently","Leader","2078833","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2078833]lickofwitch [2078833][/url] - In federal jail permanently (Account marked for deletion)","none",0
"noteikkrr",3,"Federal","Account marked for deletion","In federal jail permanently","Member","2161516","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2161516]noteikkrr [2161516][/url] - In federal jail permanently (Account marked for deletion)","none",0
"GGMU",12,"Federal","Account marked for deletion","In federal jail permanently","Leader","2084419","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2084419]GGMU [2084419][/url] - In federal jail permanently (Account marked for deletion)","none",0
"ButcherBabies",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2100323","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2100323]ButcherBabies [2100323][/url] - In federal jail permanently (Account marked for deletion)","none",0
"666Devil_Kid666",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2111526","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2111526]666Devil_Kid666 [2111526][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Slavesondope",11,"Federal","Account marked for deletion","In federal jail permanently","Member","2135325","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2135325]Slavesondope [2135325][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Moshlife",11,"Federal","Account marked for deletion","In federal jail permanently","Leader","2135335","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2135335]Moshlife [2135335][/url] - In federal jail permanently (Account marked for deletion)","none",0
"lambofgod86",8,"Federal","Account marked for deletion","In federal jail permanently","Member","2156462","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2156462]lambofgod86 [2156462][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Slipknot420",10,"Federal","Account marked for deletion","In federal jail permanently","Member","2156469","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2156469]Slipknot420 [2156469][/url] - In federal jail permanently (Account marked for deletion)","none",0
"jonnymack",7,"Federal","Account marked for deletion","In federal jail permanently","Member","2156474","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2156474]jonnymack [2156474][/url] - In federal jail permanently (Account marked for deletion)","none",0
"liam2016",12,"Federal","Account marked for deletion","In federal jail permanently","Leader","1999271","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1999271]liam2016 [1999271][/url] - In federal jail permanently (Account marked for deletion)","none",0
"-Mike--",1,"Federal","Account marked for deletion","In federal jail permanently","Leader","2144944","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2144944]-Mike-- [2144944][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Master-Ron",5,"Federal","Account marked for deletion","In federal jail permanently","Member","2144959","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2144959]Master-Ron [2144959][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Paster",1,"Federal","Account marked for deletion","In federal jail permanently","Leader","2144720","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2144720]Paster [2144720][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Liavara2",29,"Federal","Account marked for deletion","In federal jail permanently","Leader","2010143","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2010143]Liavara2 [2010143][/url] - In federal jail permanently (Account marked for deletion)","none",0
"raceejs",49,"Federal","Account marked for deletion","In federal jail permanently","Leader","1878866","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1878866]raceejs [1878866][/url] - In federal jail permanently (Account marked for deletion)","none",0
"John_wick-",4,"Federal","Account marked for deletion","In federal jail permanently","Member","2147428","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2147428]John_wick- [2147428][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Kumaar",1,"Federal","Multiple Accounts","In federal jail permanently","Leader","2147431","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2147431]Kumaar [2147431][/url] - In federal jail permanently (Multiple Accounts)","none",0
"Tokoya-",1,"Federal","Account marked for deletion","In federal jail permanently","Leader","2147423","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2147423]Tokoya- [2147423][/url] - In federal jail permanently (Account marked for deletion)","none",0
"2103941",17,"Federal","Account marked for deletion","In federal jail permanently","Leader","2103941","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2103941]2103941 [2103941][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Eric_smith",1,"Federal","Account marked for deletion","In federal jail permanently","Leader","2148473","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2148473]Eric_smith [2148473][/url] - In federal jail permanently (Account marked for deletion)","none",0
"applestore",29,"Federal","Account marked for deletion","In federal jail permanently","Leader","109668","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=109668]applestore [109668][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Mr_Mime",70,"Federal","Real Money Trading","In federal jail permanently","Leader","561120","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=561120]Mr_Mime [561120][/url] - In federal jail permanently (Real Money Trading)","none",0
"Black-World",7,"Federal","Account marked for deletion","In federal jail permanently","Member","2149432","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2149432]Black-World [2149432][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Unbelievable",36,"Federal","Account marked for deletion","In federal jail permanently","Leader","205741","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=205741]Unbelievable [205741][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Ertugrul",12,"Federal","Account marked for deletion","In federal jail permanently","Leader","2106409","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2106409]Ertugrul [2106409][/url] - In federal jail permanently (Account marked for deletion)","none",0
