uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,Stats,total
3325645,SatyrBriareos,5,1718862551,34247,The Saviors: Outpost,0,3,0,45353,0,0,0,0,0,0,0,371
3325735,SlickSaleem,6,1718876554,34247,The Saviors: Outpost,0,31,0,93231,0,0,0,0,1,0,0,115
3325767,ButteredNuts,5,1718866631,34247,The Saviors: Outpost,0,3,0,27108,0,0,0,0,0,0,0,89
3325804,kutanga,7,1718878448,48640,Infernum Apocalypse,0,26,1,9174,0,0,0,0,0,0,0,132
3326066,russianraisin,4,1718872106,33999,The  Scullions,0,10,0,15132,0,0,0,0,0,0,0,26
3326473,DarkWhisper222,8,1718877849,48633,Tokyo Syndicate,0,33,5,40388,0,0,0,0,4,0,0,400
3326492,wmbadcompany02,3,1718851251,1149,WTF,0,2,0,10590,0,0,0,0,0,0,0,766
3326541,White12,6,1718847141,1149,WTF,0,10,6,36286,0,0,0,0,3,0,0,26
3326550,Dosedmonkey,7,1718844505,46570,INSANITY X,0,4,11,37389,0,0,0,0,1,1,0,1977
3326662,drsimp,4,1718840205,39580,Dead Body Crew,0,5,0,10680,0,0,1,0,0,0,0,26
3326679,dhruv69,10,1718849354,41929,Valor,0,52,1,26046,0,0,0,0,0,0,0,766
3326742,GRlM-,4,1718848795,37537,WTF Ducks,0,6,0,12403,0,0,0,0,0,1,0,117
3326794,Smurf786,4,1718854999,50145,Marshes Of Fallia,0,3,0,1448,0,0,0,0,0,0,0,423
3326897,SilentRufous,5,1718852927,10507,Ducks of Quacken,0,10,0,9461,0,0,0,0,1,0,0,83
3326992,FatBluntJay,5,1718866586,41929,Valor,0,10,0,21879,0,0,0,0,3,0,0,372
3327047,Admiral_Spidey,4,1718857523,39580,Dead Body Crew,0,4,0,7429,0,0,0,0,0,0,0,26
3327059,CleoBuntley,4,1718878357,41929,Valor,0,3,1,18618,0,0,0,0,0,0,0,766
3327089,Administrator_,4,1718878454,39580,Dead Body Crew,0,7,1,10018,0,0,0,0,0,0,0,117
3327148,Lightninghorses,9,1718872006,946,PT-IronHearts,0,25,7,34849,0,0,0,0,0,2,0,372
3327413,CallMeFrosty,5,1718877215,48640,Infernum Apocalypse,0,27,0,53254,0,0,0,0,1,0,0,26
3327532,Marthyu,5,1718850331,1149,WTF,0,4,0,17197,0,0,0,0,1,0,0,117
3327685,HyperHawkz,4,1718854085,1149,WTF,0,2,0,7155,0,0,0,0,0,0,0,372
3327877,Madmadmad,5,1718865616,1149,WTF,0,2,1,23121,0,0,0,0,0,0,0,26
3327897,Cambreez,5,1718850914,48640,Infernum Apocalypse,0,13,0,41450,0,0,0,0,4,1,0,372
3327958,Bbldrizzy496,1,1718854456,37537,WTF Ducks,0,2,5,6865,0,0,0,0,0,1,0,26
3328011,jeb4,5,1718861858,1149,WTF,0,9,0,110155,0,0,0,0,1,0,0,766
3328021,LordTaz,14,1718876947,37537,WTF Ducks,0,123,9,65286,0,0,6,0,4,4,0,117
3328040,SgtSmashton,5,1718875894,37537,WTF Ducks,0,8,0,43866,0,0,0,0,2,0,0,766
3328080,vNDRO,5,1718855609,37537,WTF Ducks,0,5,4,19855,0,0,0,0,0,2,0,372
3328154,C4leb,4,1718864081,49069,Nixies Ranch,0,5,2,17923,0,0,0,0,0,1,0,26
3328196,Gweil0,6,1718836754,37537,WTF Ducks,0,12,4,11643,0,0,0,0,0,2,0,372
3328230,Yussi,4,1718863452,44762,The Iron Maiden,0,2,1,14720,0,0,0,0,0,0,0,766
3328329,Monkeysoup303,4,1718853942,1149,WTF,0,2,0,5852,0,0,0,0,0,0,0,117
3328340,3_Inch_Deep,12,1718873226,37537,WTF Ducks,0,125,7,52841,0,1,2,0,3,4,0,766
3328422,Goetia899,7,1718865486,1149,WTF,0,32,0,7465,0,0,0,0,1,0,0,26
3328543,Skull-glasses,4,1718847445,10913,Unbroken Silence,0,2,2,19963,0,0,0,0,0,0,0,766
3328583,Stinkyboy13,5,1718859131,37537,WTF Ducks,0,2,0,26781,0,0,0,0,0,1,0,372
3328620,Moonarch,4,1718878365,1149,WTF,0,3,0,8983,0,0,0,0,0,0,0,26
3328666,Xanesua,4,1718876426,46570,INSANITY X,0,5,1,17926,0,0,0,0,0,0,0,26
3328728,DoctorMalone,5,1718861596,37537,WTF Ducks,0,12,5,17475,0,0,0,0,0,1,0,26
3328754,Zimborsk,6,1718876461,50331,Predatory X,0,23,0,29314,0,0,0,0,2,0,0,766
3328763,dxvious,5,1718871118,49069,Nixies Ranch,0,17,3,58552,0,0,0,0,0,0,0,766
3328941,DjinnR,4,1718853748,37537,WTF Ducks,0,2,0,18106,0,0,0,0,0,0,0,26
3329018,CrawfordII,7,1718870712,1149,WTF,0,24,0,35803,0,0,0,0,2,1,0,766
3329140,Ashtorngggg,3,1718877075,48002,Corrupted Phoenix,0,3,0,9138,0,0,0,0,0,0,0,117
3329172,makaveli031,4,1718877330,41775,PT-Torntuga,0,5,1,30172,0,0,0,0,0,0,0,372
3329173,KaderShallWalk,4,1718877546,48835,Valiance,0,5,0,22672,0,0,0,0,0,0,0,372
3329280,RonnyLenny,4,1718877770,48835,Valiance,0,8,0,24955,0,0,0,0,0,0,0,372
3329356,Miss_Njabza,4,1718861354,1149,WTF,0,42,0,4883,0,0,0,0,0,0,0,117
3329482,Dj01,4,1718873650,45046,DU: Hit it and Quit it,0,9,0,25043,0,0,0,0,0,0,0,766
3329533,RicardoHutch,5,1718853537,1149,WTF,0,7,0,37507,0,0,0,0,1,0,0,372
3329605,Canzee,5,1718864973,49297,Shaggy Hi-Fidelity,0,6,0,31378,0,0,2,0,0,2,0,766
3329674,TayDavis,3,1718850085,25025,DP Warriors,0,2,1,6242,0,1,7,0,0,1,0,8847
3329999,LadyRebel,3,1718845318,1149,WTF,0,11,0,13888,0,0,0,0,0,0,0,766
3330005,PoppyKay,2,1718870550,41164,UNiTed Flying Doctors,0,1,1,6668,0,0,0,0,0,0,0,766
3330283,Bladevamp,4,1718877367,46570,INSANITY X,0,3,0,23008,0,0,0,0,0,0,0,766
3330893,Chief-Jailor,3,1718876827,49184,The Rusty Pickle,0,5,0,28451,0,0,0,0,0,0,0,766
3330936,Kimchii98,4,1718874863,41067,Houdini,0,13,1,9369,0,1,0,0,0,1,0,26
3331010,Hibino,10,1718873622,27554,Spawtans,0,61,3,13301,0,0,0,0,3,2,0,95
3331034,aeysh,3,1718845508,39580,Dead Body Crew,0,2,0,12152,0,0,0,0,0,0,0,766
333493,TheAnaesthetist,100,1718877181,9036,The Black Pearl,1597,11142,4617,10925410,45,94,1383,10136,584,3242,0,6825796068
335831,AAA123,50,1718871808,8811,Impulse 13!,163,3737,2567,1945260,53,78,3,0,5,323,0,1272520723
336112,Akagami,100,1718872265,230,PT-Family,1380,35991,9840,25107752,880,1821,5755,53148,2354,3946,0,17302639402
336688,darkness,45,1718867872,48188,KITA,754,2640,1052,6341183,13,136,124,0,60,98,0,2082162425
337378,Daysleeper,81,1718860934,8715,Midnight X,213,6052,2074,5898766,56,45,18,23458,801,669,0,1404264124
337569,DrPepper-,69,1718851146,16053,Asylum 2.0,249,874,5,1442070,0,1,0,500,172,85,0,428311893
338892,cLicHe,91,1718837113,20747,Damage Inc,391,4442,101,4517388,79,76,1681,36108,804,1374,0,1769072174
339023,revenge,61,1718865427,16079,Halos Rise,0,510,2,1563198,0,0,0,0,7,12,0,20264315
339207,Wizzeh,77,1718866422,44865,Clockwork Orange,985,4546,1041,2362877,46,61,72,0,207,637,0,656506902
339605,Reuy,46,1718877810,44865,Clockwork Orange,0,316,175,2546493,0,0,0,0,7,155,0,56346457
340031,don169,100,1718849384,16312,39th Street Killers X,376,22505,8350,14938313,15,203,6505,0,2726,5044,0,13984018567
34013,CBlaze,98,1718856753,14365,JFK 2.1,1088,6106,4470,6639070,634,909,2796,38103,199,2352,0,5932098403
340191,SuperBeast,100,1718866298,33458,SA One  Punch,550,11127,6494,23514487,64,158,3417,9428,766,3560,0,9056619064
340282,darkassassin23,80,1718877818,8500,Extinction,76,3057,1245,1094050,9,33,24,0,155,1065,0,1394161315
3403,DarK_PheoniX,99,1718873447,15929,The Inquisition,1494,9975,6464,5347538,909,526,339,500,70,2076,0,7904929850
340367,Kelsie,100,1718878351,9041,PT-Calculated,924,25300,6806,36117958,158,1721,4006,32583,1228,2285,0,9309103777
340409,Fiveseven_,91,1718869759,25025,DP Warriors,0,4215,2607,4328887,0,160,581,0,35,828,0,3149742139
34046,Tortuga,75,1718877210,15837,Suits,1517,8949,2206,3911625,191,990,664,16418,731,1198,0,2041205539
341828,Xtreme1,100,1718874514,7835,Monarch Mutation,718,23137,4232,43400614,492,1119,4507,34479,1324,3328,0,7391150153
342199,JimScarecrow,80,1718877707,9055,Natural Selection IV,1083,6432,1529,4327542,0,61,1006,1600,489,734,0,1015591018
342504,wyldchyld,65,1718852119,366,Evolution,197,4886,5894,18316501,5,34,589,206,375,4323,0,11060893245
34298,Butters,100,1718876326,230,PT-Family,1249,44998,10151,42345389,217,1144,6395,81929,2573,3822,0,14537248484
343124,M3G47HR0N,100,1718864630,9533,Natural Selection,980,30555,9527,33733613,176,606,7572,44658,2872,4265,0,13417527012
343267,LIVE_OR_DIE,100,1718854210,16312,39th Street Killers X,489,14015,6190,7187632,135,467,1083,12574,297,2471,0,8225607909
343629,HoloTipNinja,40,1718875376,47042,Shrooms of Doom,167,1068,207,669533,0,27,0,0,178,199,0,65705546
343651,Melotto,100,1718877368,9533,Natural Selection,1645,18989,9564,12854314,79,219,1063,17183,1323,2871,0,12155133697
344411,Subversion,100,1718878130,8151,Chromatic,1477,14068,50,25794726,988,274,1563,49405,1644,1092,0,6134875921
345050,CindyFury,100,1718872068,18736,Monarch Research,1414,29719,5016,35466671,296,3668,3374,6658,947,2184,0,1.0386e+12
345205,samwice,83,1718865468,14768,RISE FROM RUIN,1515,6246,1461,10121975,21,241,24,1050,628,535,0,1115144063
345322,lost_soulx,100,1718863473,230,PT-Family,824,15294,7453,11891420,316,628,3424,74206,1794,3443,0,10816817065
345928,LazyParker,100,1718858039,9524,HT-Fenris,2994,29869,5037,21738106,975,534,3018,180742,2133,2236,0,7294088394
346139,SyncX,89,1718869393,37786,Halos Momentum,90,7142,2884,1923129,0,165,0,0,30,329,0,1974301948
347410,benjani,40,1718860376,8317,Naughty Souls,114,2284,552,1540676,0,106,7,70,92,395,0,85227495
347472,Asprin50,100,1718874405,2013,Subversive  Alliance,327,11433,10176,10071765,193,320,6145,1086,82,3730,0,16190211084
347648,No-pain-no-gain,75,1718859227,8509,Wandering Earth,266,1608,1264,1435589,3,112,10,1410,294,1074,0,1196201404
348794,Deadly_Assassin,85,1718877593,14581,Project Nimbus,400,5888,4303,4306605,34,624,791,0,252,3291,0,6845860425
349733,tburic,100,1718864211,37530,The Iron Retribution,146,16738,80,5264021,82,157,85,38747,2119,2888,0,4123916053
34977,Lindy_Lyson,69,1718877345,3241,JFK,232,17302,2,17752208,26,220,792,50995,2788,3329,0,6144043544
350071,demoniacs,100,1718877369,7835,Monarch Mutation,981,21934,6769,19370310,52,614,1891,46660,2164,2837,0,8847374867
35025,TearsOfBlood,69,1718874347,25025,DP Warriors,5,2521,1614,2258606,0,8,0,20,0,1133,0,1063754516
350274,Mary_Anne,100,1718860348,9420,Sacrifice,5602,24100,4858,14626406,2266,2092,2505,35312,254,1983,0,6465981590
350355,PadanFain,90,1718866823,22968,Revolutionary Guerrillas,1353,6257,1843,4994870,65,63,109,28897,982,966,0,1707924570
351290,Leaf_Bikini,100,1718878341,2736,Itsi Bitsi Bikini,460,36524,11671,33368939,618,1211,3941,17847,794,5188,0,2.79e+11
351311,SharpSplinter,74,1718877773,8317,Naughty Souls,327,3092,1464,2016585,4,75,85,4442,175,510,0,1023959686
351362,-xXx-,76,1718872281,27223,Little Stompers,1556,9957,4340,3596328,364,82,1088,3583,1083,1520,0,4227032906
351406,Absinthex,90,1718877401,8500,Extinction,455,4657,2939,4438781,20,86,165,3000,75,1526,0,3058885244
351634,Uno_Mas,100,1718847019,2013,Subversive  Alliance,507,14036,6556,10673014,272,761,1765,59046,1832,4034,0,9625019978
35198,Boxcar182,100,1718877297,9041,PT-Calculated,94,985,0,9644308,2,280,93,3377,185,3604,0,7817368540
352097,NEvaldas,88,1718876875,8151,Chromatic,488,8998,295,6084346,43,502,212,0,367,2379,0,5766000154
352574,MiamiVice,100,1718860239,10850,JUX Lite,1121,23186,8203,13966584,349,163,559,13504,1763,634,0,9280670745
352714,PLAYERSLAYER,100,1718878140,366,Evolution,238,4622,7173,9724338,37,279,2821,3105,163,3333,0,11443954352
353787,Kartemest,100,1718839105,22680,39th Street Chillers,237,14314,7646,11631452,133,54,136,12747,1411,4129,0,12410418084
353917,AL3X,99,1718877867,18569,Romania Elite Kommando,1665,6510,3804,9121420,58,456,1816,3300,273,1705,0,5088204603
354206,vertigo,100,1718877919,3241,JFK,292,18296,5056,12255265,66,365,860,13021,1038,1275,0,6982254315
35590,_-CK-_,88,1718875436,14760,Dopeheads on Mopeds,2877,10352,3345,5634714,32,157,1532,21363,1181,1407,0,3936357547
356841,Buthidae,100,1718875362,230,PT-Family,315,15695,4557,8235402,39,321,4588,12727,1044,1883,0,5951662092
356849,Fire_aksh,62,1718865246,44562,Vanguard Titans,53,1695,55,1798126,0,7,54,0,298,105,0,196092203
357016,Walkon,98,1718863199,7935,Blue Rock Collective,3093,9009,3986,11082638,623,994,1605,6550,205,1861,0,4647785629
357504,mabus,100,1718860679,8537,NNGO,3645,13933,3871,8868029,371,260,1532,23894,649,1457,0,4627394896
358435,Fantana,92,1718878217,14581,Project Nimbus,241,6590,72,6134452,15,134,52,0,62,164,0,2531228884
358730,Abrams,100,1718864670,2013,Subversive  Alliance,219,21017,8995,11947763,33,604,773,14053,2501,4489,0,16571316433
358944,gUSS,100,1718868026,7835,Monarch Mutation,1342,7354,6715,7219178,130,104,823,0,113,2866,0,7567806434
35899,CJtheMACK,77,1718878376,9412,BLACK STATUES,1332,12539,3292,6131862,296,530,461,16237,673,1269,0,5510227860
359084,swaggasaurus,100,1718871788,16282,Nuclear Winter,642,8124,3259,4744964,164,140,206,11250,621,1435,0,3215974075
360061,D_D0N,97,1718851099,231,Destructive Anomaly,360,14040,5506,11640751,38,1484,68,0,371,3905,0,8981461619
360605,black-widow,100,1718862968,42435,Nub Army,2463,10576,3266,7496147,570,119,484,3531,145,1192,0,3065447462
360740,SurgeonGeneral,100,1718873209,8938,Arcadia,433,19971,4317,20769227,80,640,2042,54537,1092,1811,0,4760538853
361121,Breadfan,100,1718877385,8836,Vinerri,203,17793,8185,12884916,26,383,429,8283,407,4480,0,13511434124
361426,baron_musica,35,1718853965,17991,The Phoenix Collective,1232,9314,470,2796948,84,22,72,7502,2163,143,0,207097814
361527,Elorfin,95,1718866868,35140,Vault 76,966,10794,175,6742569,165,68,390,9115,958,844,0,1851372822
361560,SploiT,100,1718869707,2736,Itsi Bitsi Bikini,393,8912,4994,7423450,37,383,153,1136,472,1286,0,7549504912
36162,vezz,88,1718865425,27223,Little Stompers,661,2840,611,1147518,52,133,399,0,58,756,0,815713872
361750,bink,100,1718865989,19,39th Street Killers,327,15045,3510,7099316,29,1872,1484,56026,983,3327,0,1.206e+11
362481,Lil_abe,59,1718873387,8811,Impulse 13!,80,989,778,1903300,9,7,6,0,9,448,0,247820000
363281,goobs,100,1718864994,11747,Natural Selection II,382,15435,50,26055685,120,244,2549,14114,1400,2343,0,6961010684
363463,KSHMR,100,1718878376,5431,Ghost Ship,2428,22806,5641,23659011,222,237,9160,24957,764,2201,0,7751873050
363768,Desperados,100,1718871164,13665,PT-Penguins,597,25308,9813,24322118,180,685,4233,63927,2542,4035,0,14182234560
364459,sirowan,100,1718864160,16312,39th Street Killers X,737,19315,6748,8460354,59,140,1127,28195,877,2892,0,8183989855
364765,CrazyDiamond,100,1718878417,11747,Natural Selection II,709,20712,6707,11611673,23,362,1536,24270,1131,4219,0,10457932407
364932,StEvO_sKiDs,100,1718852367,12094,Nuclear Fusion,4141,17633,6035,6885106,739,760,745,14420,1136,3382,0,7255998798
365236,Porco,100,1718868128,230,PT-Family,698,15189,9668,15000717,496,158,2126,6438,440,5058,0,14583034036
366338,SPAWNGODSLAYER,100,1718875956,8537,NNGO,1928,7127,6771,4123911,224,57,1379,5012,272,385,0,9612056737
366372,DickButt,92,1718857894,8867,Monarch Chrysalis,1534,11647,1245,8444254,96,165,408,8433,576,604,0,1073322452
366744,Ace-Rimmer,47,1718875252,20747,Damage Inc,383,7301,4622,4240537,68,53,821,12336,154,1745,0,5878300831
367543,Chrono208,75,1718858611,15120,Wolf Pack Next Generation,509,12298,2720,5659086,191,211,811,16903,566,1092,0,4040506866
367758,Tokig,100,1718857051,22781,The Wolverines,867,27789,8067,21717599,977,558,3772,30279,446,3128,0,10660379780
368072,NEOO,80,1718865193,46127,Cyber Warfare,88,2492,2740,2617926,2,387,29,0,158,1604,0,3268439852
368587,The_Ginga_Ninja,45,1718860746,21716,The Covenant,0,631,29,859724,0,11,2,0,121,122,0,37582366
368595,PonasPuikis,94,1718861309,937,Sport Club,789,9455,3944,3570252,55,64,194,500,322,1404,0,5133476116
368666,RickGrimes,36,1718878321,30820,Wolverines Gone Wild,176,397,177,413888,0,39,5,0,12,453,0,25594838
36875,AzTeCsCaRfAcE,100,1718868563,9533,Natural Selection,684,9178,8020,8805392,52,267,977,92085,2364,4570,0,12459438827
369913,Rasmadaeous,93,1718868766,16282,Nuclear Winter,965,6461,2127,2037145,71,69,1060,9163,107,1058,0,2080357737
37,Mordros,100,1718872850,8384,Savage Plague,746,10486,6873,8647139,137,1246,1915,26036,1054,1562,0,8980660899
370000,Rolo,74,1718877160,9524,HT-Fenris,69,1461,148,2369445,0,7,315,1619,75,360,0,231485453
370881,shaikat,100,1718870826,231,Destructive Anomaly,429,10800,8604,28340778,54,81,208,0,753,1961,0,10793332835
371206,Tun_Manusia,71,1718866380,8537,NNGO,75,2400,344,4075238,0,13,19,250,9,557,0,187582000
372077,SHoK-I-Bogie,95,1718872767,34623,Viking Emus,1640,7405,1450,3221323,95,136,288,9756,112,893,0,1503262392
372271,WILDITHING,58,1718870576,33458,SA One  Punch,64,1112,330,1422703,0,309,16,0,117,576,0,284760803
372369,Johnny_Alpha,100,1718863925,10174,AQUA-Poseidon,1630,9373,6924,7081695,45,73,136,3664,59,2632,0,9775002769
372539,krazy_kiwi,90,1718877869,9412,BLACK STATUES,522,15105,2487,8373440,30,374,585,15029,521,1054,0,2457643765
373546,TheFroggynator,100,1718865459,478,PT-ShadowRazers,533,10500,1325,4925026,10,16,664,3500,267,1024,0,2269076880
375042,DeaLeR,42,1718860567,12094,Nuclear Fusion,2417,21999,12504,33727375,1255,1449,403,54733,2103,4235,0,1.948374e+14
375128,dublugly,100,1718860128,8938,Arcadia,365,19220,1125,9090235,48,344,3269,38314,3046,2194,0,5605225296
375285,relysis,97,1718878048,18569,Romania Elite Kommando,288,13722,4452,9496856,4,135,502,10000,1118,2543,0,5820367879
375606,Drenalin,100,1718850761,8706,Carbon,1014,18322,7950,22373364,370,474,3790,20435,293,3903,0,15104944619
375942,YELENA,100,1718867520,10820,Lithium,405,22563,4311,32006162,282,896,1838,10220,856,4281,0,10687918045
376991,MrsMojoMofo,100,1718877163,9533,Natural Selection,1315,25626,12114,34909166,273,543,959,1510,780,4617,0,13790266568
377190,Hitman,96,1718877091,366,Evolution,274,6780,4053,3739570,41,116,572,5709,507,1213,0,4785419033
377505,ryggmafia,46,1718858066,26437,The Pagans,258,1224,101,1454942,3,48,136,1000,145,1116,0,992579746
377578,conman931,30,1718859632,24218,HYPE,19,886,269,602390,0,260,5,0,112,188,0,12569850
377584,Lord_Thomas,100,1718855874,8384,Savage Plague,758,12504,6398,10949878,202,1010,154,1019,1186,752,0,7518293860
377611,xxmafia,60,1718875608,25857,Road House,252,2567,1089,1218552,8,61,51,83,113,546,0,860303088
3782,Rocker,98,1718855401,6974,Onion Smugglers,,,,,,,,,,,0,2086380207
37849,Mick-taz,80,1718857017,525,Ministry of Mayhem,597,5284,805,4576507,8,397,164,8213,520,953,0,977289295
378648,IceWorksX,73,1718878057,10610,NPO - Strength,418,4211,1288,2577507,5,155,45,0,17,407,0,467494502
378706,NovaRift,99,1718875148,22492,Dystopia,456,10308,3757,5576280,58,259,988,7296,234,573,0,3404327974
379891,Ulung_PL,17,1718877718,366,Evolution,128,5193,2833,13434376,81,796,1935,34889,568,2428,0,7446543939
379954,Chaotic_Pink,100,1718851785,8836,Vinerri,707,19653,5860,15123340,155,430,183,0,272,1546,0,6371068433
380087,JRM,52,1718878188,8384,Savage Plague,273,1602,498,2310532,3,128,39,0,81,409,0,293155919
380980,Sky,100,1718858140,9110,Siege,2127,36148,10772,26296568,656,2036,3521,34150,1374,4137,0,3.9816e+12
381478,Desire,100,1718860248,15083,Leeches,2296,11712,5676,12200022,292,403,493,6260,446,3132,0,8193260914
381758,regul,100,1718872055,366,Evolution,216,10105,0,13303459,92,2051,5,0,508,3549,0,7544790406
382307,Gobben,100,1718875626,6974,Onion Smugglers,1235,13866,5250,4691842,285,778,2435,17864,705,887,0,7867894676
382385,B-L-A-D-E,70,1718877650,35140,Vault 76,444,4859,1713,1879433,2,63,147,0,145,1077,0,1172035719
382418,Pantor,100,1718864958,14078,~Twisted~,3,14096,6005,5774678,11,77,573,16705,394,815,0,6871516237
382829,NZSAS,100,1718878142,13502,Dead or Alive,1507,34990,8788,53265955,1467,1318,1728,28116,1232,2957,0,12759907838
383172,TheBailer,100,1718872018,11581,Natural Selection III,1933,16373,4644,10494491,99,119,2854,34026,799,1506,0,5309206248
38327,Happy_as,90,1718878062,42263,Happy Vegemites,1909,6332,1674,8624006,522,161,666,5405,230,731,0,1358310103
384108,spiff,100,1718857779,13784,WarBirds,766,10501,4477,9166391,56,124,1031,29853,1517,1967,0,4631504504
384320,IISLOUGHII,74,1718866825,51569,Toastified,1502,3793,695,3733840,56,212,108,2527,159,563,0,261254937
385128,mindwar,100,1718859614,3241,JFK,359,20420,7069,8080399,27,52,11255,10198,409,4015,0,11557358485
38520,Cycop,99,1718874406,27370,Desert Eagle,455,20864,6362,10403075,62,39,543,27421,2173,2546,0,7385566963
385231,Veron93,75,1718875012,43428,The Madhouse Resurrection,206,4577,267,1374552,0,9,17,22,219,397,0,171733559
385375,Brummiechris89,51,1718874144,31764,Band of Brothers,0,776,121,2100375,0,2,0,0,137,147,0,24877884
385411,Erik_the_Red,60,1718864583,48635,Til Valhalla,2234,6014,1568,6522749,47,374,268,8374,120,802,0,1143664611
385626,Hasek,60,1718849095,16282,Nuclear Winter,516,4058,1977,1636745,14,125,668,517,109,868,0,1661261238
386574,VoodooHaze,100,1718877984,231,Destructive Anomaly,870,15020,6858,15298395,96,220,988,11492,766,2672,0,9090113514
387242,Twixix,80,1718874526,38847,Vigilantes,1705,6346,1458,7014390,294,308,11,150,352,544,0,1302526217
387419,UPSTATEDAK,100,1718873227,14078,~Twisted~,226,14465,4022,4859651,129,66,326,5885,477,1653,0,5026537537
38747,Concrete_Shoes,100,1718876639,11581,Natural Selection III,571,22188,3380,18986750,79,1035,5203,109918,2660,2662,0,9490483769
388408,Marbro,100,1718877432,11162,InQuest,1026,14364,5445,9967122,40,272,1533,42031,1135,2376,0,7226625517
388876,Rytis,99,1718866530,937,Sport Club,124,7460,13,3005319,19,25,6,13325,1919,304,0,2585165793
389515,chow,54,1718837695,8400,Lingering Insanity,716,1309,829,1036032,1,49,14,0,14,789,0,387258565
390615,Aeroroot,100,1718878378,3241,JFK,756,34374,10805,27556778,281,1841,1835,85736,2869,4179,0,1.116e+11
390687,jDSchwarz,100,1718845786,10174,AQUA-Poseidon,238,12747,5738,4839584,147,684,7174,24696,596,2081,0,7034528372
390694,Wincefish,100,1718876848,27223,Little Stompers,748,22667,5547,15856576,279,330,2985,20581,1072,4152,0,9911570550
390727,i8cheezwhiz,38,1718861182,43428,The Madhouse Resurrection,238,943,69,385461,0,5,40,0,13,126,0,4262761
390936,Zed,100,1718876331,33999,The  Scullions,1595,20801,5223,21429531,184,897,2483,16013,654,2020,0,6449172853
391003,Winstone,100,1718877468,9055,Natural Selection IV,591,10224,4780,7485942,155,294,927,7210,232,837,0,6237786644
391124,Raab,100,1718876669,8500,Extinction,155,14440,5384,12023215,83,568,561,40702,745,2197,0,7154714819
39551,jehdol,87,1718870552,10913,Unbroken Silence,537,5456,1344,1445227,40,62,108,5568,283,407,0,886960417
3967,Bynarr,100,1718868201,18569,Romania Elite Kommando,1668,11958,7369,13313343,259,275,516,19331,927,4478,0,10590339688
3992,JoesBrother,62,1718861434,26437,The Pagans,317,4233,4476,2542116,62,431,696,5,358,1816,0,5109072374
40078,Routhledge,40,1718846714,8677,WIT-Ranger,1422,5891,1750,2047325,80,45,79,0,461,819,0,866253432
40218,-h3ro-,100,1718864548,2736,Itsi Bitsi Bikini,321,7386,3103,6212141,24,117,324,608,75,1140,0,4901876890
40856,ChefBoyardee,35,1718862596,13421,Wild Guardians,0,127,3,274789,0,3,1,0,4,463,0,5467069
40876,Einstein,100,1718872508,9055,Natural Selection IV,2501,25812,12152,17496096,1313,1000,1923,69257,1797,4954,0,4.32e+10
40934,Verigo,95,1718862427,7709,Vulpes Vulpes,261,5953,2452,5037841,3,145,860,9553,332,424,0,2302385337
41035,neo-twister,100,1718872737,2013,Subversive  Alliance,120,21303,6974,10044035,22,183,2351,35835,1887,3316,0,10560613608
41648,Arson,79,1718855001,20881,.AMOEBA.,648,3248,1540,3944043,46,287,245,649,69,817,0,1862766279
420016,Murfy,79,1718869328,45837,dDossers,866,3665,210,1899891,7,43,63,1494,513,330,0,612939805
420058,Murtis,44,1718846343,16079,Halos Rise,639,1429,84,1410289,7,19,7,0,31,74,0,7825866
420062,flumpster,100,1718869501,2013,Subversive  Alliance,188,12040,9991,14144066,46,90,1434,98,34,3644,0,13017516405
420103,oniris,90,1718878377,33241,Nub Navy,630,4471,1824,2677804,0,39,44,1870,115,1026,0,1849161371
420120,VII,100,1718871783,22781,The Wolverines,922,16757,10832,10195489,171,147,359,1733,412,2874,0,12502190576
420123,Dutch-Pride,100,1718875017,22781,The Wolverines,603,15672,4579,21730017,254,228,602,21755,610,2645,0,5707227567
420210,Toni,100,1718876359,9533,Natural Selection,1344,16417,4542,21985805,153,2182,3294,0,606,4642,0,11334917978
420212,abgbotak,25,1718873068,8317,Naughty Souls,185,4262,3668,4317951,36,79,56,2140,226,105,0,3180659527
420249,Cl0ud-Strif3,50,1718877688,7986,Assassin Team,1252,5229,977,2686254,30,3,73,62,988,90,0,764400463
420289,BettyBoop,100,1718841680,525,Ministry of Mayhem,7,55319,24,25829594,0,797,1481,18760,2776,4498,0,6016595578
420408,Greasha,100,1718867931,2736,Itsi Bitsi Bikini,434,10028,7131,14048852,148,416,351,1000,484,2898,0,8702459004
420562,sokolofskid,99,1718851568,89,Catalysis,614,16192,6187,17202898,106,513,1923,392,47,1993,0,7835792267
420739,TRILLIAN,100,1718854762,2736,Itsi Bitsi Bikini,251,14292,5081,8045106,149,172,2073,9008,781,4288,0,9241596633
420852,Appointed-Munky,65,1718858706,11131,Infernum Perdition,732,2129,1028,1322071,123,11,3,500,83,329,0,414092602
