"faction","stat","name","level","total","side","activity","id","update","fid"
"Fowl Fighters","1.28b","Eratik",88,1282872095,"Other",0.043,591274,1717319204.46127,20881
"Fowl Fighters","5.96b","Kosmic_Kitty",100,5955802255,"Other",0.2,741259,1718442382.106,20881
"Fowl Fighters","2.86b","Hailski",70,2863647435,"Other",0.155,1041977,1718442382.106,20881
"Fowl Fighters","3.01b","Bon3s",93,3007111884,"Other",0.918,1161672,1718442382.106,20881
"Fowl Fighters","2.24b","ConfidoFidelis",88,2242654393,"Other",0.178,1586409,1716325591.7635,20881
"Fowl Fighters","3.12b","yosemiteSAM",93,3118508393,"Other",1.782,1612413,1717103221.09932,20881
"Fowl Fighters","505.26m","SRs420",60,505259751,"Other",0.147,1746149,1717319204.46127,20881
"Fowl Fighters","127m","KazotskyKicker6",72,126996383,"Other",0.205,1983020,1716930438.83649,20881
"Fowl Fighters","1.86b","ncmtnman",90,1856624810,"Other",0.468,2034520,1718442382.106,20881
"Fowl Fighters","2.09b","Blake-",91,2094988785,"Other",0.175,2063064,1717664789.64243,20881
"Fowl Fighters","561.12m","J-ROC",70,561117738,"Other",0.704,2221289,1718528780.64238,20881
"Fowl Fighters","63.55m","emilski33",31,63551482,"Other",0.542,2420811,1716930438.83649,20881
"Fowl Fighters","157.52m","pessfette",45,157522592,"Other",0.144,2437609,1716973652.66914,20881
"Fowl Fighters","1.35b","Dehkalis",55,1352318603,"Other",0.068,2497562,1717319204.46127,20881
"Fowl Fighters","32.26m","Kelsey50",36,32262415,"Other",0.065,2521947,1716973652.66914,20881
"Fowl Fighters","11.6m","TheStinkfinger",40,11597843,"Other",0.524,2531957,1718442382.106,20881
"Fowl Fighters","23.41m","Tuna-Can-Tommy",25,23411675,"Other",0.077,2557968,1717362412.99191,20881
"Fowl Fighters","154.59m","TaiHaiChen",48,154594177,"Other",0.286,2617022,1716325591.7635,20881
"Fowl Fighters","519.6m","caltaliesin",74,519602505,"Other",0.941,2646934,1718442382.106,20881
"Fowl Fighters","302.76m","Rose_Pink",35,302761933,"Other",0.423,2660992,1716714382.81286,20881
"Fowl Fighters","1.14b","F_Duck",71,1138168894,"Other",0.237,2751022,1716627989.10529,20881
"Fowl Fighters","13.16m","virtualoo",50,13158213,"Other",0.266,2760615,1716714382.81286,20881
"Fowl Fighters","1.88m","SG_Stacker",44,1884346,"Other",0.584,2792562,1716714382.81286,20881
"Fowl Fighters","605.29k","BliNk1",21,605287,"Other",0.173,2870943,1718312841.16281,20881
"Fowl Fighters","1.62k","goosewithaknife",9,1622,"Other",0.027,3227331,1718183186.59887,20881
"Fowl Fighters","66.64k","jaytechnos",19,66642,"Other",1.903,3228699,1717578388.13421,20881
"Fowl Fighters","2.07k","Deadpool_as",10,2072,"Other",0.546,3296040,1717967205.0065,20881
"Fowl Fighters","1.9b","HugeFR",84,1904037142,"Other",0.73,906350,1718874388.64975,20881
"Free Xanax","172.72m","Martyr",70,172724387,"WW",1.178,2113698,1717319204.46127,12645
"Free Xanax","26.66m","MrNines",73,26655833,"WW",0.427,2225999,1718744807.10811,12645
"Free Xanax","6.41m","system64",36,6406058,"WW",0.001,2238617,1717319204.46127,12645
"Free Xanax","9.98m","radarhiker333",51,9976559,"WW",0.286,2244493,1716412000.37359,12645
"Free Xanax","7.83m","Adiddy",43,7825437,"WW",0.411,2361979,1718442382.106,12645
"Free Xanax","686.22k","Yuschri",33,686222,"WW",0.277,2419290,1717837588.82962,12645
"Free Xanax","2.29b","Cotillon",90,2286231707,"WW",0.206,2486477,1716930438.83649,12645
"Free Xanax","94.61m","Edward_I",40,94610696,"WW",0.958,2487077,1717362412.99191,12645
"Free Xanax","1.14b","Necrosin",80,1143868990,"WW",0.828,2487726,1718442382.106,12645
"Free Xanax","3.92b","Nemphesis",100,3924294491,"WW",2.112,2488472,1718442382.106,12645
"Free Xanax","175.28m","Chaos-Gremlin",43,175276058,"WW",3.296,2488636,1716412000.37359,12645
"Free Xanax","173.85m","Habidude",61,173845440,"WW",0.386,2490366,1716973652.66914,12645
"Free Xanax","6.52m","DYP",32,6519105,"WW",2.024,2535038,1718442382.106,12645
"Free Xanax","644.68m","D3XU5",71,644680648,"WW",1.278,2697807,1717621592.49914,12645
"Free Xanax","857.07k","PezQ",30,857071,"WW",0.14,2701777,1718615186.31814,12645
"Free Xanax","1.48b","Ultravi0let",69,1483922475,"WW",1.974,2722880,1718528780.64238,12645
"Free Xanax","7.17m","MieliePap-ZA",16,7165585,"WW",0.006,2747457,1718442382.106,12645
"Free Xanax","12.35m","Illusive_",25,12350036,"WW",0.526,2757057,1716325591.7635,12645
"Free Xanax","232.18k","Monosect",25,232184,"WW",2.365,2765444,1718744807.10811,12645
"Free Xanax","981.6m","HakoraKiyanto",78,981596307,"WW",1.438,2768916,1718442382.106,12645
"Free Xanax","95.87m","MVD7491",59,95866949,"WW",0.382,2785968,1716325591.7635,12645
"Free Xanax","361.26m","MorePressure",58,361261093,"WW",1.03,2801765,1717103221.09932,12645
"Free Xanax","301m","F3DD3",41,301001138,"WW",0.497,2820793,1718442382.106,12645
"Free Xanax","154.16m","Zoraida",56,154163330,"WW",4.565,2871443,1717103221.09932,12645
"Free Xanax","5.47m","miglu",50,5466868,"WW",0.575,2874021,1716412000.37359,12645
"Free Xanax","321.99m","Polaroth",64,321988152,"WW",2.253,2874990,1718442382.106,12645
"Free Xanax","897.61k","TieGuy",36,897606,"WW",0.43,2875640,1717275987.51412,12645
"Free Xanax","1.01m","Psycha",42,1009305,"WW",0.562,2877540,1717103221.09932,12645
"Free Xanax","65.81m","Terrapin",63,65810979,"WW",1.874,2880424,1716973652.66914,12645
"Free Xanax","9.57m","Zindarak",49,9567631,"WW",1.484,2892280,1718528780.64238,12645
"Free Xanax","12.19m","whole_fire",59,12194404,"WW",1.187,2892911,1718615186.31814,12645
"Free Xanax","19.31m","Woofbaadonkey",42,19311334,"WW",1.133,2900000,1716844006.31174,12645
"Free Xanax","2.14m","Smrtelnik",44,2139289,"WW",0.926,2915927,1717751225.31149,12645
"Free Xanax","1.83m","JibberMunky",43,1829927,"WW",2.431,2916956,1716973652.66914,12645
"Free Xanax","21.3m","Rumcaez",50,21300411,"WW",2.704,2923667,1717621592.49914,12645
"Free Xanax","4.6m","Gopn1k",41,4603935,"WW",1.431,2971937,1717621592.49914,12645
"Free Xanax","8.47m","Noobzilla_za",37,8473451,"WW",0.743,2976115,1718442382.106,12645
"Free Xanax","8.38m","Antidote",40,8378939,"WW",0.709,2976360,1717319204.46127,12645
"Free Xanax","1.91m","Schapezak",41,1910896,"WW",0.704,2982284,1716973652.66914,12645
"Free Xanax","9.1m","lilscars",48,9101961,"WW",2.47,2988667,1718226386.9684,12645
"Free Xanax","10.62m","Grimmly",46,10618170,"WW",0.931,2991464,1716757600.69671,12645
"Free Xanax","554.88k","Jaspeewww",25,554877,"WW",0.239,3008610,1717103221.09932,12645
"Free Xanax","16.64m","Qwerty1326",37,16637932,"WW",0.574,3022432,1718442382.106,12645
"Free Xanax","371.11k","Steveyneo",37,371110,"WW",1.203,3038912,1716412000.37359,12645
"Free Xanax","621.42k","Damporter",30,621422,"WW",1.743,3045220,1717103221.09932,12645
"Free Xanax","519.63k","MtBond",36,519627,"WW",0.333,3056662,1717664789.64243,12645
"Free Xanax","1.04m","Minton_Max",15,1037272,"WW",2.192,3061141,1718442382.106,12645
"Free Xanax","616.98k","CreatureBean",34,616985,"WW",0.982,3061269,1717664789.64243,12645
"Free Xanax","287.08k","Hvit",15,287078,"WW",1.344,3062593,1718442382.106,12645
"Free Xanax","1.65m","tapmorc",40,1645392,"WW",2.28,3069944,1716757600.69671,12645
"Free Xanax","1.42m","mackielily",37,1422642,"WW",0.272,3071700,1717751225.31149,12645
"Free Xanax","2.14m","Restia",35,2142989,"WW",0.279,3078184,1716412000.37359,12645
"Free Xanax","9.83m","Tomzik",38,9827144,"WW",0.824,3078188,1716541677.85069,12645
"Free Xanax","341.2k","Fuq",30,341195,"WW",1.878,3102212,1716671217.2541,12645
"Free Xanax","13.14m","Hwan",53,13136997,"WW",1.326,3127483,1718442382.106,12645
"Free Xanax","5.12m","Day351",40,5117674,"WW",2.275,3128174,1718528780.64238,12645
"Free Xanax","1.65m","MalibuWest",36,1646877,"WW",1.619,3130804,1718528780.64238,12645
"Free Xanax","1.01m","Aift",35,1007059,"WW",1.456,3136034,1716325591.7635,12645
"Free Xanax","52.18k","Fairydust",26,52178,"WW",0.144,3138195,1718615186.31814,12645
"Free Xanax","1.15m","Looneymaxfield",26,1146764,"WW",0.963,3143724,1717362412.99191,12645
"Free Xanax","1.45m","Dreamer0017",32,1453601,"WW",0.406,3152590,1718442382.106,12645
"Free Xanax","1.66m","Skeletbang",34,1658399,"WW",1.506,3154366,1716973652.66914,12645
"Free Xanax","272.15k","UVW",15,272154,"WW",0.508,3157334,1716325591.7635,12645
"Free Xanax","429.37k","Ludger",20,429367,"WW",1.304,3157539,1717189663.69098,12645
"Free Xanax","969.94k","Balsimar",34,969943,"WW",1.193,3158362,1717837588.82962,12645
"Free Xanax","424.23k","Shayela",29,424234,"WW",0.527,3169596,1718442382.106,12645
"Free Xanax","141.16k","Stye",27,141164,"WW",0.607,3181338,1717103221.09932,12645
"Free Xanax","197.18k","WickedFeline",32,197176,"WW",1.296,3185650,1718615186.31814,12645
"Free Xanax","160.58k","Voltikz",28,160583,"WW",1.378,3192001,1716757600.69671,12645
"Free Xanax","681.42k","Nitsujcm",30,681416,"WW",0.704,3195327,1717275987.51412,12645
"Free Xanax","219.63k","Calirin",28,219629,"WW",0.949,3196349,1717103221.09932,12645
"Free Xanax","232.37k","Serpiente",25,232371,"WW",1.044,3208217,1718442382.106,12645
"Free Xanax","50.45k","NuclearSnipes07",21,50451,"WW",0.265,3209336,1716412000.37359,12645
"Free Xanax","116.22k","LevyBunny",22,116222,"WW",0.776,3212311,1717319204.46127,12645
"Free Xanax","72.08k","Upsilon",26,72080,"WW",3.184,3212478,1716757600.69671,12645
"Free Xanax","305.55k","starstreaks",26,305547,"WW",5.113,3222708,1716325591.7635,12645
"Free Xanax","54.46k","Ozymandias1",18,54461,"WW",0.142,3223852,1718528780.64238,12645
"Free Xanax","441.1k","-Apollon-",32,441101,"WW",4.081,3237136,1718442382.106,12645
"Free Xanax","68.86k","HewisLamilton",21,68855,"WW",0.915,3247901,1717103221.09932,12645
"Free Xanax","310.16k","Lottia",25,310165,"WW",2.693,3251863,1717103221.09932,12645
"Free Xanax","129.15k","DarkDefiance",22,129147,"WW",1.998,3253193,1717319204.46127,12645
"Free Xanax","44.65k","FreshCow",19,44653,"WW",2.725,3279861,1717664789.64243,12645
"Free Xanax","41.74m","Wyneheart",50,41739463,"WW",0.265,2666443,1718874388.64975,12645
"Free Xanax","281.71m","MagikMan",60,281710282,"WW",4.807,2935488,1718874388.64975,12645
"Free Xanax","463.11k","9Pluto",28,463112,"WW",2.097,3107385,1718874388.64975,12645
"Free Xanax","47k","Uuumi",23,47001,"WW",2.193,3235495,1718874388.64975,12645
"Fresh Swiss Rusty Pickles","9.08m","Pupster",42,9078123,"RoD",0.823,916342,1716412000.37359,48832
"Fresh Swiss Rusty Pickles","45.13m","marshal_drake",55,45134551,"RoD",1.042,1519128,1717275987.51412,48832
"Fresh Swiss Rusty Pickles","656.82k","bwoa",30,656824,"RoD",0.214,2201764,1718528780.64238,48832
"Fresh Swiss Rusty Pickles","898.06k","Ryuki_Kai",29,898060,"RoD",0.454,2433846,1718528780.64238,48832
"Fresh Swiss Rusty Pickles","4.53m","RolandMist",40,4529576,"RoD",0.185,2480756,1718744807.10811,48832
"Fresh Swiss Rusty Pickles","1.72m","BT8699",43,1721386,"RoD",0.146,2678163,1718744807.10811,48832
"Fresh Swiss Rusty Pickles","76.99k","CavedJesus",29,76988,"RoD",0.217,2772335,1718744807.10811,48832
"Fresh Swiss Rusty Pickles","675.46m","JustTuna",78,675461803,"RoD",0.884,2797339,1717837588.82962,48832
"Fresh Swiss Rusty Pickles","267.79m","Mhisani",50,267790611,"RoD",2.747,2806147,1717103221.09932,48832
"Fresh Swiss Rusty Pickles","32.05m","Chris-Cross",45,32046422,"RoD",0.288,2856733,1716627989.10529,48832
"Fresh Swiss Rusty Pickles","441.55k","JamesChylde",30,441550,"RoD",0.103,2884087,1718744807.10811,48832
"Fresh Swiss Rusty Pickles","457.19k","AmbrosioHackman",30,457194,"RoD",0.16,2930493,1718744807.10811,48832
"Fresh Swiss Rusty Pickles","188.08k","bohjnr",33,188081,"RoD",0.617,2947019,1717319204.46127,48832
"Fresh Swiss Rusty Pickles","149.06k","MelissaJoy",20,149061,"RoD",0.669,2951199,1716627989.10529,48832
"Fresh Swiss Rusty Pickles","89.41k","Dark_luna_light",21,89409,"RoD",0.44,3002136,1716412000.37359,48832
"Fresh Swiss Rusty Pickles","906.06k","KillroyJenkins",30,906057,"RoD",0.909,3133976,1716757600.69671,48832
"GOML","1.28b","-ICE-",66,1283169552,"RoD",0.115,44304,1717362412.99191,23492
"GOML","5.39b","SusieChapstick",96,5387759168,"RoD",0.146,64919,1718615186.31814,23492
"GOML","516.35m","badams",77,516345653,"RoD",0.024,66692,1717837588.82962,23492
"GOML","4.38b","LovelyLadyLana",62,4382065926,"RoD",0.017,185349,1717449225.68708,23492
"GOML","3.05b","drownedbubble",68,3047350650,"RoD",0.152,215120,1716541677.85069,23492
"GOML","274.32m","MrKane",64,274318624,"RoD",0.022,263860,1716541677.85069,23492
"GOML","200.08m","turbosnail",40,200077896,"RoD",0.028,275357,1718442382.106,23492
"GOML","206.31m","jonathonlee",40,206306863,"RoD",0.044,363705,1718053675.45723,23492
"GOML","2.33b","Dvoider",90,2331579533,"RoD",0.141,445543,1718442382.106,23492
"GOML","2.72b","snowshoe",98,2720845314,"RoD",0.423,571228,1718442382.106,23492
"GOML","1.34b","ianto",73,1336251975,"RoD",0.044,697897,1718140032.05234,23492
"GOML","8.64b","Yosemite_Sam",100,8644322558,"RoD",0.214,746356,1716541677.85069,23492
"GOML","781.37m","Lano23",80,781366104,"RoD",0.222,771193,1718442382.106,23492
"GOML","4.97b","Decline",94,4973556746,"RoD",0.254,790793,1718442382.106,23492
"GOML","1.94b","Leoh",78,1940190707,"RoD",0.201,874807,1716325591.7635,23492
"GOML","401.71m","Are_Bee",65,401710210,"RoD",0.037,902002,1717275987.51412,23492
"GOML","9.04b","VonSchraeder",100,9044196070,"RoD",0.41,1027488,1718442382.106,23492
"GOML","688.17k","freedom10",33,688172,"RoD",0.016,1078356,1718312841.16281,23492
"GOML","6.2b","Zephyroth",80,6203778378,"RoD",0.134,1188973,1717362412.99191,23492
"GOML","1.34b","Sukun",45,1337735499,"RoD",0.091,1283400,1718442382.106,23492
"GOML","2.55b","Fenny",96,2545050214,"RoD",0.226,1307051,1716757600.69671,23492
"GOML","4.08b","Gorgidas",100,4078963466,"RoD",0.693,1503051,1717103221.09932,23492
"GOML","9.33b","BloodyMind",100,9334740795,"RoD",0.583,1629016,1717449225.68708,23492
"GOML","564.37m","Mad-Alice",55,564370497,"RoD",0.098,1835715,1716412000.37359,23492
"GOML","6.88m","Richard407",62,6878057,"RoD",0.154,2212784,1717189663.69098,23492
"GOML","30.2m","MelodyRose",46,30195861,"RoD",0.101,2230829,1717362412.99191,23492
"GOML","29.7m","Kage_Vakatow",40,29699228,"RoD",0.205,2838809,1718442382.106,23492
"GOML","473.19m","Muneca",79,473186554,"RoD",0.692,2009665,1718874388.64975,23492
"Gangsta&#039;s Paradise","1.01b","Allday28",91,1008082776,"Other",1.075,764310,1718528780.64238,17845
"Gangsta&#039;s Paradise","7.84m","Jaycub23",15,7836033,"Other",0.235,1702390,1716800787.79728,17845
"Gangsta&#039;s Paradise","261.31m","Lucy_Lysergic",84,261311909,"Other",1.33,1710039,1718442382.106,17845
"Gangsta&#039;s Paradise","6.06m","Tekkila",40,6063452,"Other",0.182,2207074,1717362412.99191,17845
"Gangsta&#039;s Paradise","1.62b","Strideresque",92,1623229230,"Other",1.604,2224810,1716627989.10529,17845
"Gangsta&#039;s Paradise","521.47m","Lulabae",60,521471008,"Other",0.248,2236553,1716325591.7635,17845
"Gangsta&#039;s Paradise","1.05b","KING_SLAYER",68,1048558552,"Other",0.36,2254550,1718010465.83339,17845
"Gangsta&#039;s Paradise","843.6k","Brocky900",31,843605,"Other",0.234,2394838,1718442382.106,17845
"Gangsta&#039;s Paradise","7.11m","Destinybg",55,7105180,"Other",0.408,2419364,1718442382.106,17845
"Gangsta&#039;s Paradise","82.04m","JonnyDepth",55,82035356,"Other",0.618,2593066,1718442382.106,17845
"Gangsta&#039;s Paradise","35.84m","Ultrabridge10",41,35839709,"Other",0.825,2612411,1718399193.61351,17845
"Gangsta&#039;s Paradise","121.48m","Spayed462",69,121482684,"Other",0.163,2675662,1718528780.64238,17845
"Gangsta&#039;s Paradise","78.79m","Echo_890",52,78791462,"Other",1.104,2683570,1718442382.106,17845
"Gangsta&#039;s Paradise","56.52m","IamWonkas",35,56519683,"Other",0.43,2745232,1717621592.49914,17845
"Gangsta&#039;s Paradise","857.61k","RIPCORD1991",32,857612,"Other",0.675,2749392,1718226386.9684,17845
"Gangsta&#039;s Paradise","46.38m","Broog",66,46379044,"Other",1.061,2759369,1716714382.81286,17845
"Gangsta&#039;s Paradise","861.44k","Pathojin",41,861436,"Other",0.388,2796668,1716627989.10529,17845
"Gangsta&#039;s Paradise","10.51m","Hunger4Gaming",50,10512676,"Other",2.933,2798843,1717362412.99191,17845
"Gangsta&#039;s Paradise","22.68m","Voveriukas",49,22678572,"Other",0.353,2811222,1716930438.83649,17845
"Gangsta&#039;s Paradise","109.65k","Bando",24,109649,"Other",0.352,2811652,1718442382.106,17845
"Gangsta&#039;s Paradise","224.12m","TigerWong",66,224124296,"Other",4.038,2813845,1716412000.37359,17845
"Gangsta&#039;s Paradise","15.69m","Rivolt32",32,15693942,"Other",0.548,2816592,1718442382.106,17845
"Gangsta&#039;s Paradise","125.26m","mortalsoul",65,125259583,"Other",0.881,2818519,1718442382.106,17845
"Gangsta&#039;s Paradise","22.89m","eljefe9000",57,22892661,"Other",0.816,2821214,1718615186.31814,17845
"Gangsta&#039;s Paradise","57.01m","Aemillius",55,57010915,"Other",0.453,2824414,1717837588.82962,17845
"Gangsta&#039;s Paradise","9.32m","Vityra",49,9318604,"Other",0.865,2859534,1718442382.106,17845
"Gangsta&#039;s Paradise","1.98m","TRADER-",44,1981527,"Other",0.451,2861815,1718312841.16281,17845
"Gangsta&#039;s Paradise","21.36m","LENGO",51,21362449,"Other",1.532,2863247,1716714382.81286,17845
"Gangsta&#039;s Paradise","15.91m","OfficialDevil",48,15906914,"Other",0.99,2864443,1718442382.106,17845
"Gangsta&#039;s Paradise","11.13m","Bilswa",52,11133324,"Other",1.425,2864537,1718744807.10811,17845
"Gangsta&#039;s Paradise","382.62k","Diegotristan",31,382617,"Other",1.701,2866449,1717751225.31149,17845
"Gangsta&#039;s Paradise","131.39k","MssMiya9",25,131386,"Other",0.156,2880752,1718442382.106,17845
"Gangsta&#039;s Paradise","1.32m","Angolon",25,1324067,"Other",0.304,2916030,1718312841.16281,17845
"Gangsta&#039;s Paradise","725.35k","JRae63",40,725353,"Other",0.311,2946205,1717362412.99191,17845
"Gangsta&#039;s Paradise","836.67k","LazyGeneralBon",25,836666,"Other",1.367,2990653,1716541677.85069,17845
"Gangsta&#039;s Paradise","274.01k","Dwight_Schrute",25,274009,"Other",0.175,3042027,1717837588.82962,17845
"Gangsta&#039;s Paradise","364.13k","zlobr1337",15,364131,"Other",0.596,3078978,1716973652.66914,17845
"Gangsta&#039;s Paradise","3.01m","DMTx2",36,3010488,"Other",1.505,3079905,1717362412.99191,17845
"Gangsta&#039;s Paradise","531.33k","CraigGoldy",31,531328,"Other",1.244,3123412,1718528780.64238,17845
"Gangsta&#039;s Paradise","163.25k","Anri_of_Astora",15,163248,"Other",0.501,3160215,1718356023.62102,17845
"Gangsta&#039;s Paradise","6.14k","Ratli",13,6142,"Other",0.479,3256851,1716584801.20433,17845
"Gangsta&#039;s Paradise","131.47k","Michael_2445",23,131474,"Other",3.097,3258498,1718312841.16281,17845
"Gangsta&#039;s Paradise","2.67k","Mars012",15,2667,"Other",0.849,3285674,1716368796.20236,17845
"Gangsta&#039;s Paradise","24.1k","Thunfisch",15,24103,"Other",0.365,3286414,1716368796.20236,17845
"Gangsta&#039;s Paradise","26","CashA04",9,26,"Other",0.643,3304119,1717967205.0065,17845
"Gangsta&#039;s Paradise","570.28k","MattPow",35,570275,"Other",3.88,3145924,1718874388.64975,17845
"Get Stuffed","318.37m","Kopljanik",65,318369985,"RoD",0.051,83470,1716325591.7635,8285
"Get Stuffed","1.16b","LiQuidLego",69,1156564099,"RoD",0.025,141842,1718442382.106,8285
"Get Stuffed","2.38b","Iverson_kid",87,2384183696,"RoD",0.556,176265,1716930438.83649,8285
"Get Stuffed","14.64m","x_sharpvampyr_x",59,14637349,"RoD",0.064,213530,1716973652.66914,8285
"Get Stuffed","355.71m","coolblueeasy",51,355709998,"RoD",0.068,519939,1718442382.106,8285
"Get Stuffed","990.63m","viejone",56,990632284,"RoD",0.331,540338,1717837588.82962,8285
"Get Stuffed","2.28b","Wheat_Whacker",42,2282058606,"RoD",0.056,602939,1718442382.106,8285
"Get Stuffed","31.93m","Azuras",20,31931117,"RoD",0.053,709864,1718615186.31814,8285
"Get Stuffed","3.27b","cmsffemt",90,3270421553,"RoD",0.071,846072,1718744807.10811,8285
"Get Stuffed","239.32m","_Mad_",54,239316963,"RoD",0.045,924577,1718744807.10811,8285
"Get Stuffed","1.03b","Pandito",62,1028997189,"RoD",0.072,955788,1717664789.64243,8285
"Get Stuffed","1.26b","Dadonius",70,1263162892,"RoD",0.127,962325,1716973652.66914,8285
"Get Stuffed","20.82m","Angeleyesfl",41,20824761,"RoD",0.093,973108,1716627989.10529,8285
"Get Stuffed","87.89m","jhr000",50,87887676,"RoD",0.021,981189,1716714382.81286,8285
"Get Stuffed","2.57b","Richy",95,2568734348,"RoD",0.338,1115418,1717103221.09932,8285
"Get Stuffed","219.03m","BigEric",61,219032604,"RoD",0.028,1181829,1718442382.106,8285
"Get Stuffed","4.97b","ambyman",81,4970437157,"RoD",0.026,1316691,1716714382.81286,8285
